PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-02-28,17:04:17,1,1,"Arnold, Jamie",701364,Left,FLO_SEM,"Sheffield, Jeremy",10021092,Right,GEO_HOY,Undefined,1,Top,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,92.58807,-1.139858,3.280002,2240.550523,127.866415,10:15:00,4.78159,-2.55046,6.40399,-18.5006,13.51111,-16.06406,2.18986,-0.86969,84.54054,-4.661386,0.373744,0.407217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.27796,7.67571,2.32211,50,4.69117,-7.042,-134.42084,-3.21878,16.96847,29.25125,-18.13592,FLO_SEM,GEO_HOY,DickHowserStadium,D1,ACC,20250228-DickHowserStadium-1,f44e83a0-f61f-11ef-b848-d398f76cd6df,92.56103,NA,NA,8.04754,NA,NA,NA,NA,NA,NA,38ff60bf-0c63-45f9-8e2e-5bfb9a93dbec,2025-02-28,22:04:17,2025-02-28T22:04:17Z,2025-02-28T22:04:17Z,NA,v3,101,471302,28 February 2025 17:00-georgetown@floridast,"West, Jaxson",702486,Right,FLO_SEM,bd50f6fc-fc9c-4b12-a059-7c4564a33634,54.09561,-135.30915,14.62562,4.78055,-2.66803,-9.06796,2.54379,-7.5573,8.48424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
2,2025-02-28,17:04:29,1,2,"Arnold, Jamie",701364,Left,FLO_SEM,"Sheffield, Jeremy",10021092,Right,GEO_HOY,Undefined,1,Top,0,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,92.96852,-0.377107,3.203579,2270.46649,122.056263,10:00:00,4.69187,-2.61701,6.45346,-20.01159,11.65103,-17.00871,2.67724,-1.08824,84.87748,-4.175973,0.123257,0.404991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.72709,6.49685,2.39688,50,4.65606,-6.85038,-135.01872,-1.48979,17.95665,29.38723,-20.18054,FLO_SEM,GEO_HOY,DickHowserStadium,D1,ACC,20250228-DickHowserStadium-1,fb8e97e0-f61f-11ef-b848-d398f76cd6df,93.06991,NA,NA,8.09103,NA,NA,NA,NA,NA,NA,38ff60bf-0c63-45f9-8e2e-5bfb9a93dbec,2025-02-28,22:04:29,2025-02-28T22:04:29Z,2025-02-28T22:04:29Z,NA,v3,101,471302,28 February 2025 17:00-georgetown@floridast,"West, Jaxson",702486,Right,FLO_SEM,5428ddec-4a97-4770-8a96-d7e87f43bee0,54.04587,-135.89647,14.69361,4.69155,-0.88703,-10.09027,2.6095,-7.38672,8.97832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
3,2025-02-28,17:04:42,1,3,"Arnold, Jamie",701364,Left,FLO_SEM,"Sheffield, Jeremy",10021092,Right,GEO_HOY,Undefined,1,Top,0,2,0,TwoSeamFastBall,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,93.65457,-1.354261,4.939899,2191.555194,109.041363,09:45:00,4.62562,-2.52258,6.5459,-23.65261,7.43008,-18.77221,1.40775,0.45459,85.95168,-5.79818,1.543306,0.401264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.23044,4.54067,2.18799,50,4.52139,-10.99924,-135.81533,-3.96573,21.067990000000002,28.53166,-23.65591,FLO_SEM,GEO_HOY,DickHowserStadium,D1,ACC,20250228-DickHowserStadium-1,034a92e0-f620-11ef-b848-d398f76cd6df,93.9342,NA,NA,7.70289,NA,NA,NA,NA,NA,NA,38ff60bf-0c63-45f9-8e2e-5bfb9a93dbec,2025-02-28,22:04:42,2025-02-28T22:04:42Z,2025-02-28T22:04:42Z,NA,v3,101,471302,28 February 2025 17:00-georgetown@floridast,"West, Jaxson",702486,Right,FLO_SEM,05a1d4a7-f01f-4033-b658-989f2cb3cd4d,53.9563,-136.64393,14.26583,4.62658,-3.27873,-11.82795,2.5163,-11.61109,10.53399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
4,2025-02-28,17:04:55,1,4,"Arnold, Jamie",701364,Left,FLO_SEM,"Sheffield, Jeremy",10021092,Right,GEO_HOY,Undefined,1,Top,0,3,0,TwoSeamFastBall,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,92.76003,0.540887,4.214309,2228.108185,102.48268,09:30:00,4.68139,-2.67068,6.53283,-26.64261,5.09075,-18.5221,2.95869,-0.34139,84.73897,-4.462422,0.860284,0.405443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.80985,2.83858,2.38481,50,4.70773,-9.1609,-134.61594,0.41604,19.8599,28.89055,-26.95898,FLO_SEM,GEO_HOY,DickHowserStadium,D1,ACC,20250228-DickHowserStadium-1,0b83d430-f620-11ef-b848-d398f76cd6df,92.9661,NA,NA,8.02106,NA,NA,NA,NA,NA,NA,38ff60bf-0c63-45f9-8e2e-5bfb9a93dbec,2025-02-28,22:04:55,2025-02-28T22:04:55Z,2025-02-28T22:04:55Z,NA,v3,101,471302,28 February 2025 17:00-georgetown@floridast,"West, Jaxson",702486,Right,FLO_SEM,0bbcd45a-5f92-4c42-a4b8-4ebe5107b47b,53.96754,-135.46476,14.44528,4.68387,1.2081,-13.47949,2.66254,-9.74439,9.92995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
5,2025-02-28,17:05:07,1,5,"Arnold, Jamie",701364,Left,FLO_SEM,"Sheffield, Jeremy",10021092,Right,GEO_HOY,Undefined,1,Top,0,3,1,TwoSeamFastBall,Sinker,InPlay,Undefined,GroundBall,Out,1,0,NA,93.24941,-0.119171,4.423938,2326.032873,110.486492,09:45:00,4.66959,-2.41323,6.7237,-23.4156,7.83827,-18.29977,2.60905,0.1132,85.01405,-4.554122,1.099414,0.402368,72.67347,-54.524645,24.026304,NA,NA,NA,NA,2.80339,2.80339,12.954745,0.029618,10.92205,4.4741,2.12689,50,4.65253,-9.75105,-135.31465,-0.98411,20.21702,29.98421,-23.89239,FLO_SEM,GEO_HOY,DickHowserStadium,D1,ACC,20250228-DickHowserStadium-1,12390d90-f620-11ef-b848-d398f76cd6df,93.67653,2.57993,NA,8.23536,NA,NA,NA,1.05276,2.57993,-0.12012,38ff60bf-0c63-45f9-8e2e-5bfb9a93dbec,2025-02-28,22:05:07,2025-02-28T22:05:07Z,2025-02-28T22:05:07Z,GroundBall,v3,101,471302,28 February 2025 17:00-georgetown@floridast,"West, Jaxson",702486,Right,FLO_SEM,c3722115-52dc-4f93-a2aa-19951ca0d833,53.77706,-136.14903,14.99211,4.67067,-0.31925,-11.94619,2.40606,-10.31364,10.10851,NA,1.05181,56.69853,NA,NA,NA,NA,NA,NA,NA,2.58139,-87.10792,NA,NA,NA,NA,NA,NA,NA,-0.12054,25.27501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Estimated,Estimated,NA,NA,NA
6,2025-02-28,17:05:38,2,1,"Arnold, Jamie",701364,Left,FLO_SEM,"Carapellotti, Owen",801928,Left,GEO_HOY,Undefined,1,Top,1,0,0,TwoSeamFastBall,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,93.37592,-0.096262,5.693157,2274.01837,112.045517,09:45:00,4.59324,-2.62015,6.81441,-23.02718,8.09697,-17.55064,2.58605,1.12883,85.18384,-4.460336,2.50999,0.401532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.79426,4.62721,2.25715,50,4.57848,-12.78477,-135.25023,-0.9062,20.01065,29.27343,-23.59606,FLO_SEM,GEO_HOY,DickHowserStadium,D1,ACC,20250228-DickHowserStadium-1,24d63860-f620-11ef-b848-d398f76cd6df,93.8716,NA,NA,8.19208,NA,NA,NA,NA,NA,NA,38ff60bf-0c63-45f9-8e2e-5bfb9a93dbec,2025-02-28,22:05:38,2025-02-28T22:05:38Z,2025-02-28T22:05:38Z,NA,v3,101,471302,28 February 2025 17:00-georgetown@floridast,"West, Jaxson",702486,Right,FLO_SEM,747669cb-3023-4142-8857-5aa32a698ecf,53.68529,-136.04553,14.63671,4.59439,-0.26514,-11.79803,2.61187,-13.32842,10.00533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
7,2025-02-28,17:05:50,2,2,"Arnold, Jamie",701364,Left,FLO_SEM,"Carapellotti, Owen",801928,Left,GEO_HOY,Undefined,1,Top,1,1,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Double,0,0,NA,93.72947,-0.549794,4.2903,2346.487822,131.742978,10:30:00,4.84374,-2.4819,6.75214,-16.83528,14.16213,-14.72225,2.93715,0.21767,85.14246,-3.795715,1.615031,0.400714,99.579580000000007,13.45674,25.103867,2292.682688,97.07435,16.08178,51.73557,204.69703,165.27394,31.736689,1.786613,9.08406,7.96441,2.20541,50,4.8009,-9.63035,-135.98376,-1.75337,16.91925,31.29763,-17.34016,FLO_SEM,GEO_HOY,DickHowserStadium,D1,ACC,20250228-DickHowserStadium-1,2bf30d30-f620-11ef-b848-d398f76cd6df,94.06325,16.12195,NA,8.58702,NA,NA,NA,1.639,2.92594,-0.25049,38ff60bf-0c63-45f9-8e2e-5bfb9a93dbec,2025-02-28,22:05:50,2025-02-28T22:05:50Z,2025-02-28T22:05:50Z,LineDrive,v3,101,471302,28 February 2025 17:00-georgetown@floridast,"West, Jaxson",702486,Right,FLO_SEM,8471b937-fa25-47e0-9afa-6be17ac62e93,53.74813,-136.8437,15.64881,4.84253,-1.27693,-8.67008,2.4764,-10.09523,8.45963,278.106549,1.639,128.62303,-23.99361,4.86685,-1.19129,0.28259,-0.06267,0.01046,-8.9e-4,2.92594,33.9874,-24.08253,3.2972,-0.79821,0.19679,-0.04233,0.00706,-6.1e-4,-0.25049,60.26203,0.36858,-0.22167,0.05041,-0.01251,0.0025,-4.1e-4,4e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Medium,NA,NA,NA
8,2025-02-28,17:06:22,3,1,"Arnold, Jamie",701364,Left,FLO_SEM,"Bauer, Luke",1000095927,Right,GEO_HOY,Undefined,1,Top,1,0,0,TwoSeamFastBall,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,93.70948,-0.844115,5.386153,2233.674043,108.643155,09:30:00,4.64515,-2.57074,6.68619,-23.51171,7.51603,-19.34635,1.91031,0.75795,85.58365,-5.283805,1.880865,0.400909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.66552,4.5013,2.21721,50,4.57925,-12.02955,-135.78711,-2.72808,21.79319,29.56545,-23.76483,FLO_SEM,GEO_HOY,DickHowserStadium,D1,ACC,20250228-DickHowserStadium-1,3f51b340-f620-11ef-b848-d398f76cd6df,94.01733,NA,NA,8.12583,NA,NA,NA,NA,NA,NA,38ff60bf-0c63-45f9-8e2e-5bfb9a93dbec,2025-02-28,22:06:22,2025-02-28T22:06:22Z,2025-02-28T22:06:22Z,NA,v3,101,471302,28 February 2025 17:00-georgetown@floridast,"West, Jaxson",702486,Right,FLO_SEM,e4ffdea1-0585-4e7e-a32c-a167960cff1d,53.81459,-136.61515,14.78273,4.64634,-2.0625,-11.88241,2.56267,-12.63992,10.89659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
9,2025-02-28,17:06:35,3,2,"Arnold, Jamie",701364,Left,FLO_SEM,"Bauer, Luke",1000095927,Right,GEO_HOY,Undefined,1,Top,1,0,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,83.90663,0.770557,2.33836,2296.22505,279.607524,03:15:00,4.51628,-2.83695,6.12166,-41.22262,-1.51327,16.62958,1.79407,0.71181,76.51781,-6.851354,5.330673,0.453542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.88374,-0.64634,2.64934,50,4.55403,-5.6124,-121.80843,0.30132,-11.71204,26.43025,-33.13422,FLO_SEM,GEO_HOY,DickHowserStadium,D1,ACC,20250228-DickHowserStadium-1,4716aef0-f620-11ef-b848-d398f76cd6df,83.10677,NA,NA,7.38882,NA,NA,NA,NA,NA,NA,38ff60bf-0c63-45f9-8e2e-5bfb9a93dbec,2025-02-28,22:06:35,2025-02-28T22:06:35Z,2025-02-28T22:06:35Z,NA,v3,101,471302,28 February 2025 17:00-georgetown@floridast,"West, Jaxson",702486,Right,FLO_SEM,ac9b4f81-1796-47cd-a015-4ddab9075d39,54.37884,-122.75488,13.21513,4.522,1.48784,-16.56711,2.84281,-5.193,-5.85602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
10,2025-02-28,17:06:49,3,3,"Arnold, Jamie",701364,Left,FLO_SEM,"Bauer, Luke",1000095927,Right,GEO_HOY,Undefined,1,Top,1,0,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,84.73851,1.043385,3.546681,2359.413833,280.605284,03:15:00,4.54418,-2.81757,6.35369,-40.20538,-1.6428,15.28332,2.15604,1.72469,77.49399,-6.40932,6.30113,0.446945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.05197,-0.96406,2.55263,50,4.60074,-8.16434,-122.98771,1.00729,-10.70029,26.51982,-33.63688,FLO_SEM,GEO_HOY,DickHowserStadium,D1,ACC,20250228-DickHowserStadium-1,4f22ecd0-f620-11ef-b848-d398f76cd6df,84.33345,NA,NA,7.24452,NA,NA,NA,NA,NA,NA,38ff60bf-0c63-45f9-8e2e-5bfb9a93dbec,2025-02-28,22:06:49,2025-02-28T22:06:49Z,2025-02-28T22:06:49Z,NA,v3,101,471302,28 February 2025 17:00-georgetown@floridast,"West, Jaxson",702486,Right,FLO_SEM,7be9bdbb-f7cc-479a-8c56-2bef43950795,54.14917,-123.87917,13.25991,4.54787,2.13798,-16.81844,2.82103,-7.80466,-5.35014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
