PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-02-16,12:17:25,1,1,"McCoy, Jake",811690,Left,SOU_GAM,"Fitzgerald, JW",1000214484,Right,SAC_PIO,Undefined,1,Top,0,0,0,Fastball,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,NA,90.83739,0.601832,3.063568,2436.854611,181.335692,12:00:00,4.90537,-2.10104,5.56719,-22.9269,11.74064,0.2461,3.55782,0.78402,82.15101,-3.686927,3.107344,0.423773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81303,6.09764,1.83652,50,4.94256,-7.05285,-131.56893,0.58814,1.41161,30.39122,-21.58731,SOU_GAM,SAC_PIO,UofSouthCarolina,D1,SEC,20250216-UofSouthCarolina-1,e4ced690-ec89-11ef-b3cc-496165f51a5f,88.94495,NA,NA,8.68638,NA,NA,NA,NA,NA,NA,8b815324-7bde-42ed-b313-6bf0a6950dc2,2025-02-16,17:17:25,2025-02-16T17:17:25Z,2025-02-16T17:17:25Z,NA,v3,471441,471423,NA,"LeCroy, Talmadge",701782,Right,SOU_GAM,0c9104ec-0be2-40a3-bb04-86484c31a3b8,54.92853,-132.70249,15.19561,4.9056,1.39333,-10.79366,2.10057,-7.10551,0.70581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
2,2025-02-16,12:17:39,1,2,"McCoy, Jake",811690,Left,SOU_GAM,"Fitzgerald, JW",1000214484,Right,SAC_PIO,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,92.1307,-0.773109,1.870165,2457.12566,157.846285,11:15:00,5.05945,-2.09352,5.76298,-20.34489,13.06942,-4.84811,2.64406,-0.75629,83.33456,-4.608588,1.002572,0.416042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.03626,7.23142,1.94157,50,4.98325,-4.14324,-133.59835,-2.47919,5.42977,31.61243,-19.24199,SOU_GAM,SAC_PIO,UofSouthCarolina,D1,SEC,20250216-UofSouthCarolina-1,ed0d20f0-ec89-11ef-b3cc-496165f51a5f,90.59758,NA,NA,8.79613,NA,NA,NA,NA,NA,NA,8b815324-7bde-42ed-b313-6bf0a6950dc2,2025-02-16,17:17:39,2025-02-16T17:17:39Z,2025-02-16T17:17:39Z,NA,v3,471441,471423,NA,"LeCroy, Talmadge",701782,Right,SOU_GAM,93f499d1-8495-46ce-8b6c-fc12045ff8d2,54.73304,-134.71365,15.80622,5.05874,-1.80033,-9.621,2.09112,-4.33481,2.71489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
3,2025-02-16,12:17:55,1,3,"McCoy, Jake",811690,Left,SOU_GAM,"Fitzgerald, JW",1000214484,Right,SAC_PIO,Undefined,1,Top,0,1,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,91.46013,-0.259544,2.827098,2508.922922,161.491873,11:30:00,5.08538,-2.01158,5.57247,-24.74966,9.4939,-2.77575,2.78018,0.39991,82.63405,-4.870768,2.332763,0.421173,78.5664,23.465048,-146.63786,4560.907872,-102.00782,20.66931,-41.16309,155.27486,53.31861,-163.492376,2.0898,2.28303,5.23492,1.76977,50,5.04705,-6.41528,-132.48656,-1.48805,4.00959,31.44864,-22.98022,SOU_GAM,SAC_PIO,UofSouthCarolina,D1,SEC,20250216-UofSouthCarolina-1,f6469430-ec89-11ef-b3cc-496165f51a5f,89.49388,23.18054,NA,8.82608,NA,NA,NA,0.32966,2.71329,-0.34166,8b815324-7bde-42ed-b313-6bf0a6950dc2,2025-02-16,17:17:55,2025-02-16T17:17:55Z,2025-02-16T17:17:55Z,LineDrive,v3,471441,471423,NA,"LeCroy, Talmadge",701782,Right,SOU_GAM,7068525b-8156-40bc-973e-e2efe1800f10,54.92349,-133.65015,15.72432,5.08638,-0.63779,-11.49011,2.00988,-6.56363,2.00479,NA,0.32967,-88.28317,6.80797,1.83517,-1.13836,0.42192,-0.10821,0.0189,-0.00157,2.71329,45.88355,-29.37294,4.8132,-1.08545,0.22579,-0.04065,0.00567,-4.1e-4,-0.34166,-58.12811,28.30586,-7.9855,2.11671,-0.4892,0.0992,-0.01461,0.00101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Low,NA,NA,NA
4,2025-02-16,12:18:13,1,4,"McCoy, Jake",811690,Left,SOU_GAM,"Fitzgerald, JW",1000214484,Right,SAC_PIO,Undefined,1,Top,0,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,83.66926,-1.136395,2.543466,2803.156031,272.025584,03:00:00,4.77279,-2.21965,5.19786,-40.69278,1.17291,10.63442,0.31165,1.0605,75.60623,-8.54465,4.426857,0.465694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.46862,1.3811,1.97533,50,4.6368,-5.83296,-121.06446,-3.89312,-6.48727,28.44477,-30.16905,SOU_GAM,SAC_PIO,UofSouthCarolina,D1,SEC,20250216-UofSouthCarolina-1,015f75d0-ec8a-11ef-b3cc-496165f51a5f,80.93822,NA,NA,8.06304,NA,NA,NA,NA,NA,NA,8b815324-7bde-42ed-b313-6bf0a6950dc2,2025-02-16,17:18:13,2025-02-16T17:18:13Z,2025-02-16T17:18:13Z,NA,v3,471441,471423,NA,"LeCroy, Talmadge",701782,Right,SOU_GAM,a8288201-210c-4a56-a0a3-bc8805a9ebe5,55.29969,-122.30331,14.22239,4.77775,-2.57917,-15.08452,2.22322,-5.55042,-3.24364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
5,2025-02-16,12:18:34,1,5,"McCoy, Jake",811690,Left,SOU_GAM,"Fitzgerald, JW",1000214484,Right,SAC_PIO,Undefined,1,Top,0,2,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,NA,92.83805,-0.685515,3.369438,2546.290899,164.041573,11:30:00,5.16323,-1.91541,5.39807,-21.08072,11.92946,-3.12095,2.76296,0.98565,85.03237,-4.594625,2.816011,0.413519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46996,6.48918,1.6169,50,5.0874,-7.77798,-134.58546,-2.38449,4.54623,28.24731,-20.23004,SOU_GAM,SAC_PIO,UofSouthCarolina,D1,SEC,20250216-UofSouthCarolina-1,0d757c20-ec8a-11ef-b3cc-496165f51a5f,91.15048,NA,NA,7.80567,NA,NA,NA,NA,NA,NA,8b815324-7bde-42ed-b313-6bf0a6950dc2,2025-02-16,17:18:34,2025-02-16T17:18:34Z,2025-02-16T17:18:34Z,NA,v3,471441,471423,NA,"LeCroy, Talmadge",701782,Right,SOU_GAM,b4b448a2-c2f0-4745-9013-df665d7afabd,55.09989,-135.65163,14.12366,5.16299,-1.62094,-10.11502,1.9137,-7.94958,2.27311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.46858,NA,NA,1.089966,NA,NA,NA,2.68213,5.23057,1.84913,72.79744,5.09172,-51.98064,2.71175,69.38218,-4.67061,5.30367,17.5425,-16.29507,1.79036,-55.78744,5.93917,High,High,High,NA,NA,High,High,High
6,2025-02-16,12:19:07,2,1,"McCoy, Jake",811690,Left,SOU_GAM,"D'Amore, Dante",1000137368,Right,SAC_PIO,Undefined,1,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,91.66743,-0.349003,2.342655,2297.353451,147.545714,11:00:00,5.04044,-2.13733,5.87716,-23.45104,9.80867,-5.57591,2.76178,-0.42507,83.80797,-4.727015,1.343059,0.415079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49772,5.43343,1.95116,50,4.99866,-5.20146,-133.08493000000001,-1.6139,6.27613,28.43122,-22.42454,SOU_GAM,SAC_PIO,UofSouthCarolina,D1,SEC,20250216-UofSouthCarolina-1,212c5450-ec8a-11ef-b3cc-496165f51a5f,90.80787,NA,NA,7.85946,NA,NA,NA,NA,NA,NA,8b815324-7bde-42ed-b313-6bf0a6950dc2,2025-02-16,17:19:07,2025-02-16T17:19:07Z,2025-02-16T17:19:07Z,NA,v3,471441,471423,NA,"LeCroy, Talmadge",701782,Right,SOU_GAM,6f1cf4ea-62f8-4794-89f3-ad70b4a33ffe,54.62096,-134.06848,14.21561,5.04108,-0.83814,-11.21227,2.13486,-5.41858,3.13806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
7,2025-02-16,12:19:21,2,2,"McCoy, Jake",811690,Left,SOU_GAM,"D'Amore, Dante",1000137368,Right,SAC_PIO,Undefined,1,Top,1,0,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,91.36109,-0.540059,1.854309,2527.455541,178.286658,12:00:00,5.0858,-1.94398,5.37055,-22.89403,11.37804,-0.30681,2.67134,-0.23037,83.18165,-4.79082,1.799813,0.421348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68858,6.2026,1.77792,50,5.02141,-4.27536,-132.49748,-2.08355,1.21968,29.26574,-21.18767,SOU_GAM,SAC_PIO,UofSouthCarolina,D1,SEC,20250216-UofSouthCarolina-1,29f663f0-ec8a-11ef-b3cc-496165f51a5f,89.4567,NA,NA,8.17944,NA,NA,NA,NA,NA,NA,8b815324-7bde-42ed-b313-6bf0a6950dc2,2025-02-16,17:19:21,2025-02-16T17:19:21Z,2025-02-16T17:19:21Z,NA,v3,471441,471423,NA,"LeCroy, Talmadge",701782,Right,SOU_GAM,f7dd240f-a5cd-41d0-991e-40605ad99908,55.12634,-133.62497,14.63287,5.08596,-1.26727,-10.59384,1.94354,-4.32235,0.60984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
8,2025-02-16,12:19:37,2,3,"McCoy, Jake",811690,Left,SOU_GAM,"D'Amore, Dante",1000137368,Right,SAC_PIO,Undefined,1,Top,1,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,94.25891,0.662743,1.024605,2420.636005,169.876053,11:45:00,5.22926,-1.94066,5.69399,-17.9808,13.75757,-2.27528,4.34862,-1.1753,85.74598,-2.73039,0.617891,0.405475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44032,7.09552,1.85599,50,5.27382,-2.34097,-136.82631,0.97786,2.72437,30.82124,-18.75293,SOU_GAM,SAC_PIO,UofSouthCarolina,D1,SEC,20250216-UofSouthCarolina-1,338b64b0-ec8a-11ef-b3cc-496165f51a5f,92.95878,NA,NA,8.51293,NA,NA,NA,NA,NA,NA,8b815324-7bde-42ed-b313-6bf0a6950dc2,2025-02-16,17:19:37,2025-02-16T17:19:37Z,2025-02-16T17:19:37Z,NA,v3,471441,471423,NA,"LeCroy, Talmadge",701782,Right,SOU_GAM,04dc23b3-aaa7-468f-beb9-a1f17ea16aab,54.80252,-137.90387,15.41062,5.22817,1.6335,-9.37646,1.9395,-2.43622,1.36219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
9,2025-02-16,12:19:53,2,4,"McCoy, Jake",811690,Left,SOU_GAM,"D'Amore, Dante",1000137368,Right,SAC_PIO,Undefined,1,Top,1,1,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,91.87906,-1.2613510000000001,2.111426,2508.582818,178.801113,12:00:00,5.04984,-1.96478,5.59604,-20.61741,12.50123,-0.24213,2.15308,-0.01275,84.93931,-5.084375,2.068244,0.414198,76.33687,19.536406,157.295476,2242.824575,-102.85772,14.09796,38.99079,157.01255,55.30753,160.170234,1.729185,0.63205,6.93071,1.78389,50,4.92824,-4.90867,-133.44342,-3.66478,1.15422,25.29161,-19.51779,SOU_GAM,SAC_PIO,UofSouthCarolina,D1,SEC,20250216-UofSouthCarolina-1,3cb2fda0-ec8a-11ef-b3cc-496165f51a5f,91.00112,16.61463,NA,6.93975,NA,NA,NA,0.80453,2.13187,0.02857,8b815324-7bde-42ed-b313-6bf0a6950dc2,2025-02-16,17:19:53,2025-02-16T17:19:53Z,2025-02-16T17:19:53Z,LineDrive,v3,471441,471423,NA,"LeCroy, Talmadge",701782,Right,SOU_GAM,c338e328-82f0-4682-bb28-ee50a7d84403,54.90127,-134.36915,12.64581,5.0493,-2.95038,-9.75889,1.96433,-4.95092,0.57711,330.790911,0.80453,-97.33831,7.09019,-0.38972,0.06153,0.00686,-0.00104,-9e-5,-1e-5,2.13187,37.44025,-26.26641,3.06456,-0.65037,0.13731,-0.02397,0.00399,-3.9e-4,0.02857,40.72652,-7.13198,1.111,-0.23405,0.04139,-0.00796,0.00145,-1.3e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Low,NA,NA,NA
10,2025-02-16,12:20:14,2,5,"McCoy, Jake",811690,Left,SOU_GAM,"D'Amore, Dante",1000137368,Right,SAC_PIO,Undefined,1,Top,1,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,84.5594,-1.575401,2.023561,2887.149262,301.064912,04:00:00,4.79299,-2.36963,5.01097,-43.80959,-3.00469,7.26256,-0.34607,0.14633,77.33952,-9.465641,3.308036,0.459756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.0152,-0.68433,2.16919,50,4.60606,-4.64349,-122.51333,-5.05543,-4.5347,26.57181,-33.20323,SOU_GAM,SAC_PIO,UofSouthCarolina,D1,SEC,20250216-UofSouthCarolina-1,498a3110-ec8a-11ef-b3cc-496165f51a5f,81.98354,NA,NA,7.21988,NA,NA,NA,NA,NA,NA,8b815324-7bde-42ed-b313-6bf0a6950dc2,2025-02-16,17:20:14,2025-02-16T17:20:14Z,2025-02-16T17:20:14Z,NA,v3,471441,471423,NA,"LeCroy, Talmadge",701782,Right,SOU_GAM,c6704970-5507-4aa8-9d92-4fd647518a4c,55.48907,-123.69812,13.2859,4.79847,-3.57496,-16.60162,2.37173,-4.4413,-2.26735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
