PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-05-07,16:31:32,1,1,"Valente, Michael",1000428349,Right,CAL_UNI,"Welsch, Jake",1000278054,Right,WES_CHE9,Undefined,1,Top,0,0,0,Undefined,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,89.51983,-1.509549,-3.62904,2224.671414,220.765974,01:15:00,5.73326,1.46593,6.0138,-18.62686,16.22524,13.00788,2.77951,-0.81636,81.63271,-5.043013,-1.294937,0.424899,85.05357,26.854875,48.027532,4977.349262,64.77201,44.84544,88.90728,254.98225,145.92024,63.7301,3.833091,-7.7178,9.11229,-1.18804,50,5.60444,7.68937,-129.79048,-3.97989,-13.1437,27.5731,-16.65548,CAL_UNI,WES_CHE9,MillersvilleU,D2,Team,20250507-MillersvilleU-3,439d98f0-2b82-11f0-a8d7-3d86da9c3c2d,88.70914,50.07923,NA,7.88712,NA,NA,NA,0.01449,2.63602,0.67575,7c37b4a3-2181-4490-92d3-1469fbfc88ea,2025-05-07,20:31:32,2025-05-07T20:31:32Z,2025-05-07T20:31:32Z,LineDrive,v3,NA,NA,NA,"Rizzo, Kyle",1000428369,Right,CAL_UNI,e46eafe4-93ba-4495-8f87-2227ae5eebdc,54.48481,-130.73977,13.78655,5.73159,-3.40647,-8.32774,-1.46057,8.14188,-6.57185,NA,0.01528,74.41114,-20.50894,4.30531,-0.76731,0.07146,-0.00763,0.00254,-3e-4,2.63574,56.35627,-19.12781,1.78264,-0.27606,0.00322,0.02168,-0.00606,5.1e-4,0.67657,82.71974,-6.37921,-0.32923,0.30988,-0.07564,-6.4e-4,0.00307,-3.5e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Low,NA,NA,NA
2,2025-05-07,16:31:49,1,2,"Valente, Michael",1000428349,Right,CAL_UNI,"Welsch, Jake",1000278054,Right,WES_CHE9,Undefined,1,Top,0,0,1,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,90.2324,-1.899507,-3.999898,2341.385767,212.75774,01:00:00,5.81872,1.39614,5.92102,-17.41603,17.00836,10.22737,2.59974,-1.46942,82.39818,-5.201913,-2.169769,0.422284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.33575,9.57127,-1.08122,50,5.65635,8.70253,-130.72373,-4.86425,-10.96606,27.49384,-15.60784,CAL_UNI,WES_CHE9,MillersvilleU,D2,Team,20250507-MillersvilleU-3,4df378b0-2b82-11f0-a8d7-3d86da9c3c2d,89.25851,NA,NA,7.83422,NA,NA,NA,NA,NA,NA,7c37b4a3-2181-4490-92d3-1469fbfc88ea,2025-05-07,20:31:49,2025-05-07T20:31:49Z,2025-05-07T20:31:49Z,NA,v3,NA,NA,NA,"Rizzo, Kyle",1000428369,Right,CAL_UNI,86633103-102c-4eb5-8888-281bdf629dfc,54.5769,-131.68283,13.74692,5.81654,-4.31978,-7.80392,-1.39148,9.08507,-5.48303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
3,2025-05-07,16:32:06,1,3,"Valente, Michael",1000428349,Right,CAL_UNI,"Welsch, Jake",1000278054,Right,WES_CHE9,Undefined,1,Top,0,1,1,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,82.08776,0.80302,-4.265823,2564.903964,133.585566,10:30:00,5.49168,1.61905,5.84715,-35.84211,5.82929,-4.79142,3.25318,-2.75165,75.33401,-5.8084,-5.12024,0.464612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26473,3.17075,-1.26874,50,5.53631,9.06004,-118.93332,0.51364,1.81366,22.55564,-27.62702,CAL_UNI,WES_CHE9,MillersvilleU,D2,Team,20250507-MillersvilleU-3,57c0a070-2b82-11f0-a8d7-3d86da9c3c2d,81.12672,NA,NA,6.75374,NA,NA,NA,NA,NA,NA,7c37b4a3-2181-4490-92d3-1469fbfc88ea,2025-05-07,20:32:06,2025-05-07T20:32:06Z,2025-05-07T20:32:06Z,NA,v3,NA,NA,NA,"Rizzo, Kyle",1000428369,Right,CAL_UNI,c8e60e25-c948-40b2-b298-af29588b8a7e,54.65065,-119.81206,11.27782,5.49533,1.58996,-13.81351,-1.62034,8.98938,0.90683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
4,2025-05-07,16:32:21,1,4,"Valente, Michael",1000428349,Right,CAL_UNI,"Welsch, Jake",1000278054,Right,WES_CHE9,Undefined,1,Top,0,2,1,Undefined,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,90.17177,-1.182964,-3.680902,2268.297476,204.130802,12:45:00,5.63459,1.49515,5.83974,-20.62796,13.91016,5.73823,2.81373,-1.45238,82.39202,-5.054111,-2.655252,0.422981,69.67513,32.890226,38.227526,5433.428108,75.82728,48.6512,79.68829,194.58283,169.70813,54.932112,3.766952,-3.96457,7.773,-1.19835,50,5.52595,8.16442,-130.71527,-3.36994,-6.85815,27.60172,-18.72794,CAL_UNI,WES_CHE9,MillersvilleU,D2,Team,20250507-MillersvilleU-3,60dc5280-2b82-11f0-a8d7-3d86da9c3c2d,89.11143,48.96581,NA,7.77975,NA,NA,NA,0.24796,2.73115,1.54899,7c37b4a3-2181-4490-92d3-1469fbfc88ea,2025-05-07,20:32:21,2025-05-07T20:32:21Z,2025-05-07T20:32:21Z,FlyBall,v3,NA,NA,NA,"Rizzo, Kyle",1000428369,Right,CAL_UNI,b267b119-21be-4688-a526-cedfbf3188aa,54.65868,-131.69532,13.80086,5.6338,-2.70497,-9.36397,-1.49256,8.40793,-3.42907,NA,0.24957,67.35835,-16.70077,2.99347,-0.07035,-0.29802,0.11477,-0.01853,0.00115,2.73034,55.51642,-18.92476,1.85002,-0.5333,0.19055,-0.04238,0.00459,-1.9e-4,1.54964,53.07835,-2.13323,-1.05281,0.65424,-0.26274,0.06592,-0.00889,4.8e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Medium,NA,NA,NA
5,2025-05-07,16:32:44,1,5,"Valente, Michael",1000428349,Right,CAL_UNI,"Welsch, Jake",1000278054,Right,WES_CHE9,Undefined,1,Top,0,2,2,Undefined,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,92.02946,-1.977979,-3.655682,2310.705359,207.859989,01:00:00,5.84529,1.22463,5.95599,-13.8319,19.53257,9.69878,2.85386,-1.36189,83.1479,-4.658154,-1.918229,0.415732,82.03939,32.488676,36.041368,5127.621087,80.23003,60.82478,75.25332,247.07056,163.61978,50.70158,4.48697,-6.10646,10.97528,-0.93931,50,5.68017,8.09065,-133.25022,-4.97961,-10.85991,31.5356,-12.65529,CAL_UNI,WES_CHE9,MillersvilleU,D2,Team,20250507-MillersvilleU-3,6ea8e270-2b82-11f0-a8d7-3d86da9c3c2d,90.66519,66.84039,NA,8.88156,NA,NA,NA,0.61858,2.9222,1.52666,7c37b4a3-2181-4490-92d3-1469fbfc88ea,2025-05-07,20:32:44,2025-05-07T20:32:44Z,2025-05-07T20:32:44Z,FlyBall,v3,NA,NA,NA,"Rizzo, Kyle",1000428369,Right,CAL_UNI,c7f0816f-a92b-4344-89a4-e451daf56299,54.54119,-134.32066,15.7678,5.84191,-4.55005,-6.32764,-1.22019,8.45928,-5.42996,NA,0.62219,81.98146,-25.75367,6.85874,-1.21865,0.08304,0.01145,-0.00194,4e-5,2.92234,64.6187,-17.46358,0.00909,0.67552,-0.35778,0.10755,-0.01655,9.9e-4,1.52761,59.69359,-6.05653,0.19986,0.35005,-0.16832,0.04132,-0.00519,2.6e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Medium,NA,NA,NA
6,2025-05-07,16:33:08,1,6,"Valente, Michael",1000428349,Right,CAL_UNI,"Welsch, Jake",1000278054,Right,WES_CHE9,Undefined,1,Top,0,2,2,Undefined,Curveball,InPlay,Undefined,FlyBall,Out,1,0,NA,77.42169,2.300363,-2.189209,2497.293958,43.040602,07:30:00,5.41255,1.48478,5.72848,-50.51109,-3.84185,-4.83953,3.34842,-0.9584,71.45989,-6.939438,-3.054027,0.491685,88.42297,23.727699,17.970611,3763.307193,101.47486,42.87902,42.4596,280.83658,275.3132,29.214416,3.879697,1.89973,-2.17284,-1.29906,50,5.57319,4.47628,-112.42713,2.89546,2.44596,19.24593,-34.97165,CAL_UNI,WES_CHE9,MillersvilleU,D2,Team,20250507-MillersvilleU-3,7cfe9f90-2b82-11f0-a8d7-3d86da9c3c2d,76.65979,49.72918,NA,5.96181,NA,NA,NA,0.42116,3.30783,1.02823,7c37b4a3-2181-4490-92d3-1469fbfc88ea,2025-05-07,20:33:08,2025-05-07T20:33:08Z,2025-05-07T20:33:08Z,LineDrive,v3,NA,NA,NA,"Rizzo, Kyle",1000428369,Right,CAL_UNI,cd9850cc-98e5-4c8d-a6fd-6f806699eb62,54.77308,-113.24126,9.62297,5.41942,4.37482,-17.48583,-1.48622,4.37281,1.22298,218.600301,0.42024,112.96056,-25.36598,6.25435,-1.50778,0.36151,-0.07662,0.01062,-6.3e-4,3.30881,52.1545,-15.08402,-0.12749,0.40289,-0.17219,0.04358,-0.00546,2.4e-4,1.02836,36.62332,1.83143,-1.60728,0.51835,-0.10288,0.01211,-5.7e-4,-1e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA
7,2025-05-07,16:33:39,2,1,"Valente, Michael",1000428349,Right,CAL_UNI,"Boccio, Anthony",1000216343,Left,WES_CHE9,Undefined,1,Top,1,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,90.54072,-0.763233,-2.367754,2222.879556,212.272367,01:00:00,5.6304,1.6057,5.73946,-15.23954,19.39222,11.48264,3.64912,0.35661,81.80238,-3.696597,-0.314969,0.423554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.50559,10.41134,-1.41542,50,5.55759,4.90643,-131.24294,-2.17458,-11.23821,30.2614,-14.18878,CAL_UNI,WES_CHE9,MillersvilleU,D2,Team,20250507-MillersvilleU-3,8f7cd0b0-2b82-11f0-a8d7-3d86da9c3c2d,88.99088,NA,NA,8.7383400000000009,NA,NA,NA,NA,NA,NA,7c37b4a3-2181-4490-92d3-1469fbfc88ea,2025-05-07,20:33:39,2025-05-07T20:33:39Z,2025-05-07T20:33:39Z,NA,v3,NA,NA,NA,"Rizzo, Kyle",1000428369,Right,CAL_UNI,22a6011b-ef43-4bac-91b0-17cb29236251,54.75582,-132.33497,15.1307,5.62682,-1.66256,-7.09439,-1.5998000000000001,5.31198,-5.6191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
8,2025-05-07,16:33:56,2,2,"Valente, Michael",1000428349,Right,CAL_UNI,"Boccio, Anthony",1000216343,Left,WES_CHE9,Undefined,1,Top,1,1,0,Undefined,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,89.87775,-2.34532,-1.470809,2199.718965,205.239406,12:45:00,5.66803,1.57635,5.84813,-16.59509,18.09336,8.00205,2.10379,0.87615,82.15393,-5.495253,-0.0359,0.4239,74.18468,35.927594,-135.09996,3325.551223,NA,NA,NA,NA,34.98419,NA,NA,-4.51327,10.25288,-1.46151,50,5.46754,3.00948,-130.43422,-5.83587,-7.77016,27.60387,-14.52235,CAL_UNI,WES_CHE9,MillersvilleU,D2,Team,20250507-MillersvilleU-3,998330e0-2b82-11f0-a8d7-3d86da9c3c2d,88.91813,23.18041,NA,7.72381,NA,NA,NA,0.44004,1.99202,-0.94422,7c37b4a3-2181-4490-92d3-1469fbfc88ea,2025-05-07,20:33:56,2025-05-07T20:33:56Z,2025-05-07T20:33:56Z,NA,v3,NA,NA,NA,"Rizzo, Kyle",1000428369,Right,CAL_UNI,614b0936-2758-47ab-aca3-f5724e6fac4b,54.65041,-131.41471,13.80194,5.66567,-5.32004,-7.26117,-1.57331,3.28548,-3.88508,NA,0.44519,-62.57942,1.55656,NA,NA,NA,NA,NA,NA,2.00803,63.31875,-28.90904,NA,NA,NA,NA,NA,NA,-0.95329,-61.89487,11.74698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Undefined,NA,NA,NA
9,2025-05-07,16:34:18,2,3,"Valente, Michael",1000428349,Right,CAL_UNI,"Boccio, Anthony",1000216343,Left,WES_CHE9,Undefined,1,Top,1,1,1,Undefined,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,76.36901,1.842394,-0.271967,2597.809508,71.086744,08:15:00,5.48918,1.49914,5.43421,-51.09267,-2.53402,-11.61599,2.95742,0.27645,70.36101,-7.467837,-2.340417,0.501539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.79614,-1.3663,-1.46666,50,5.61664,0.96552,-110.92998,1.88235,7.2423400000000004,19.32772,-33.88128,CAL_UNI,WES_CHE9,MillersvilleU,D2,Team,20250507-MillersvilleU-3,a6dfc0f0-2b82-11f0-a8d7-3d86da9c3c2d,75.15355,NA,NA,6.008,NA,NA,NA,NA,NA,NA,7c37b4a3-2181-4490-92d3-1469fbfc88ea,2025-05-07,20:34:18,2025-05-07T20:34:18Z,2025-05-07T20:34:18Z,NA,v3,NA,NA,NA,"Rizzo, Kyle",1000428369,Right,CAL_UNI,27f06d0e-f916-475d-8868-350cc3bc011a,55.06715,-111.80936,9.66386,5.49593,3.42389,-16.94064,-1.5031,0.63601,3.6211700000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
10,2025-05-07,16:34:41,2,4,"Valente, Michael",1000428349,Right,CAL_UNI,"Boccio, Anthony",1000216343,Left,WES_CHE9,Undefined,1,Top,1,1,2,Undefined,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,NA,90.62541,-2.660874,-3.167292,2252.004692,213.353476,01:00:00,5.7443,1.48515,5.76045,-15.38131,18.77651,11.65839,1.98028,-0.49436,83.1458,-5.578413,-1.083996,0.420646,71.74412,-5.952068,-30.863568,NA,NA,NA,NA,14.21967,13.74432,-29.381681,0.139974,-6.81162,10.61705,-1.22986,50,5.51419,6.77191,-131.39676,-6.57736,-11.96246,26.66089,-13.52852,CAL_UNI,WES_CHE9,MillersvilleU,D2,Team,20250507-MillersvilleU-3,b4463c10-2b82-11f0-a8d7-3d86da9c3c2d,89.60615,1.8298,NA,7.47961,NA,NA,NA,0.15049,1.8298,0.54325,7c37b4a3-2181-4490-92d3-1469fbfc88ea,2025-05-07,20:34:41,2025-05-07T20:34:41Z,2025-05-07T20:34:41Z,GroundBall,v3,NA,NA,NA,"Rizzo, Kyle",1000428369,Right,CAL_UNI,b86b494f-1233-4be6-af08-78bd895e881d,54.73938,-132.3549,13.33044,5.74183,-6.09117,-6.76426,-1.48095,7.20182,-5.98123,81.065897,0.15083,89.80476,-16.89026,NA,NA,NA,NA,NA,NA,1.82998,-10.92902,-15.33167,NA,NA,NA,NA,NA,NA,0.54338,-53.70023,-0.17178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA
