PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-02-16,15:05:24,1,1,"Smith, Tyler",10031618,Right,SAL_JAG,"Bejarano, Mauricio",1000328648,Left,EKU_COL,Undefined,1,Top,0,0,0,Undefined,Sinker,InPlay,Undefined,LineDrive,Single,0,0,NA,87.6956,-1.984406,-2.624186,2019.67923,227.039243,01:30:00,5.97341,2.28406,5.52127,-22.16541,15.33328,14.96859,2.2682,1.07614,78.98628,-6.151868,0.042189,0.440737,88.18778,8.39874,-11.899896,675.419017,NA,NA,NA,133.48427,133.48427,-14.827287,1.217188,-8.40788,8.78233,-2.06582,50,5.78603,5.15941,-126.93582,-5.12359,-13.49373,29.94921,-18.07939,SAL_JAG,EKU_COL,USouthAlabama,D1,SBELT,20250216-USouthAlabama-2,be349540-eca9-11ef-bf4e-7717ce6d2cf5,85.5214,7.14164,NA,8.70931,NA,NA,NA,0.63388,2.15527,-1.07095,61b302cd-b132-418f-a9c4-9e686b004a64,2025-02-16,21:05:24,2025-02-16T21:05:24Z,2025-02-16T21:05:24Z,LineDrive,v3,471440,471288,16 February 2025 16:00-ekentucky@salabama,"Young, Michael",1000357180,Right,SAL_JAG,e5b9f0a7-cc9e-4481-82ba-d2be65af715c,54.97749,-128.10483,14.9746,5.97225,-4.41789,-9.0397,-2.27748,5.68611,-6.74686,92.505033,0.63388,125.20491,-19.41289,3.34522,-0.71316,0.1413,-0.02882,0.00514,-5.2e-4,2.15527,18.89184,-18.77557,1.83149,-0.3735,0.08531,-0.01672,0.00297,-3.2e-4,-1.07095,-26.38458,-1.452,0.90125,-0.27089,0.07095,-0.01633,0.00307,-3.2e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA
2,2025-02-16,15:06:01,2,1,"Smith, Tyler",10031618,Right,SAL_JAG,"Nunnally, Tait",10117953,Left,EKU_COL,Undefined,1,Top,0,0,0,Undefined,Sinker,InPlay,Undefined,FlyBall,Out,2,0,NA,87.82901,-1.887457,-3.903533,2159.940752,227.744759,01:30:00,6.00071,2.29038,5.40831,-21.47682,16.46753,16.45186,2.43775,-0.00176,78.35629,-5.948829,-0.985019,0.443348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.6178,9.35142,-1.9543,50,5.81791,7.91259,-126.83097,-4.88217,-15.28154,31.87773,-17.31575,SAL_JAG,EKU_COL,USouthAlabama,D1,SBELT,20250216-USouthAlabama-2,d41dddd0-eca9-11ef-bf4e-7717ce6d2cf5,85.0177,NA,NA,9.47272,NA,NA,NA,NA,NA,NA,61b302cd-b132-418f-a9c4-9e686b004a64,2025-02-16,21:06:01,2025-02-16T21:06:01Z,2025-02-16T21:06:01Z,NA,v3,471440,471288,16 February 2025 16:00-ekentucky@salabama,"Young, Michael",1000357180,Right,SAL_JAG,2d7170c8-1533-49cf-b162-0e73f95c28ee,55.08911,-128.10368,15.93886,5.99903,-4.19084,-8.65787,-2.28239,8.5227,-7.64077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
3,2025-02-16,15:06:45,3,1,"Smith, Tyler",10031618,Right,SAL_JAG,"Alana, Diego",1000115962,Left,EKU_COL,Undefined,1,Top,2,0,0,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,NA,80.98267,-1.925963,-2.430901,1281.836066,257.844919,02:30:00,6.0394,2.13151,5.39834,-39.81215,4.46988,13.05784,0.91453,0.94021,73.25405,-9.219038,-0.105154,0.478944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.40126,3.34961,-1.92415,50,5.8397,4.44344,-117.20493,-5.30371,-10.09411,26.18848,-27.60572,SAL_JAG,EKU_COL,USouthAlabama,D1,SBELT,20250216-USouthAlabama-2,edff62a0-eca9-11ef-bf4e-7717ce6d2cf5,78.699,NA,NA,7.72862,NA,NA,NA,NA,NA,NA,61b302cd-b132-418f-a9c4-9e686b004a64,2025-02-16,21:06:45,2025-02-16T21:06:45Z,2025-02-16T21:06:45Z,NA,v3,471440,471288,16 February 2025 16:00-ekentucky@salabama,"Young, Michael",1000357180,Right,SAL_JAG,742155c4-97c9-47e6-8fa6-91aced7d6b1a,55.10125,-118.33927,13.09424,6.04353,-4.10798,-13.80286,-2.12608,4.88066,-5.04705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
4,2025-02-16,15:07:01,3,2,"Smith, Tyler",10031618,Right,SAL_JAG,"Alana, Diego",1000115962,Left,EKU_COL,Undefined,1,Top,2,1,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,89.62975,-2.948884,-4.640376,2155.24709,226.046185,01:30:00,6.0311,1.90399,5.33736,-21.79304,14.30887,13.5095,1.43682,-1.33336,81.2579,-7.00362,-2.250517,0.432451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.10808,8.4278,-1.49406,50,5.74858,9.87254,-129.39005,-7.4432,-13.63644,28.99683,-17.9999,SAL_JAG,EKU_COL,USouthAlabama,D1,SBELT,20250216-USouthAlabama-2,f7845dd0-eca9-11ef-bf4e-7717ce6d2cf5,87.16007,NA,NA,8.37185,NA,NA,NA,NA,NA,NA,61b302cd-b132-418f-a9c4-9e686b004a64,2025-02-16,21:07:01,2025-02-16T21:07:01Z,2025-02-16T21:07:01Z,NA,v3,471440,471288,16 February 2025 16:00-ekentucky@salabama,"Young, Michael",1000357180,Right,SAL_JAG,64c492c4-de75-41a6-8fb1-7a4bfbcb5a6c,55.16064,-130.54145,14.49842,6.02994,-6.72847,-8.99995,-1.89683,10.41401,-6.81822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
5,2025-02-16,15:07:16,3,3,"Smith, Tyler",10031618,Right,SAL_JAG,"Alana, Diego",1000115962,Left,EKU_COL,Undefined,1,Top,2,2,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,89.38656,-1.109314,-4.321469,2167.338695,211.254649,01:00:00,5.98171,1.97906,5.75962,-20.951,14.66741,8.14989,3.20013,-1.37197,80.93004,-5.056355,-2.868802,0.429545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.53945,8.18949,-1.62545,50,5.87699,9.43562,-129.37639,-3.18349,-9.293,29.56592,-18.43531,SAL_JAG,EKU_COL,USouthAlabama,D1,SBELT,20250216-USouthAlabama-2,00dacef0-ecaa-11ef-bf4e-7717ce6d2cf5,87.74968,NA,NA,8.45652,NA,NA,NA,NA,NA,NA,61b302cd-b132-418f-a9c4-9e686b004a64,2025-02-16,21:07:16,2025-02-16T21:07:16Z,2025-02-16T21:07:16Z,NA,v3,471440,471288,16 February 2025 16:00-ekentucky@salabama,"Young, Michael",1000357180,Right,SAL_JAG,c1f6e39a-9ea6-4ce0-9943-a066c88d5a45,54.74183,-130.45552,14.78296,5.98091,-2.51062,-9.21765,-1.97603,9.77481,-4.6465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
6,2025-02-16,15:07:32,3,4,"Smith, Tyler",10031618,Right,SAL_JAG,"Alana, Diego",1000115962,Left,EKU_COL,Undefined,1,Top,2,3,0,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,89.24962,-1.231643,-2.543763,2185.71381,226.079423,01:30:00,6.00194,2.1619,5.4273,-23.02734,13.14961,12.30985,2.92809,0.80359,80.6074,-5.535359,-0.355114,0.4329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.94418,7.36965,-1.94482,50,5.87701,5.17669,-129.24642,-3.57657,-11.60464,29.96812,-19.85843,SAL_JAG,EKU_COL,USouthAlabama,D1,SBELT,20250216-USouthAlabama-2,0a1330c0-ecaa-11ef-bf4e-7717ce6d2cf5,87.06967,NA,NA,8.64222,NA,NA,NA,NA,NA,NA,61b302cd-b132-418f-a9c4-9e686b004a64,2025-02-16,21:07:32,2025-02-16T21:07:32Z,2025-02-16T21:07:32Z,NA,v3,471440,471288,16 February 2025 16:00-ekentucky@salabama,"Young, Michael",1000357180,Right,SAL_JAG,7e193ee2-84df-4989-97c8-e153c9e858f5,55.07048,-130.41681,14.98406,6.00154,-2.8010100000000002,-9.92921,-2.15584,5.6299,-5.80232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
7,2025-02-16,15:07:47,3,5,"Smith, Tyler",10031618,Right,SAL_JAG,"Alana, Diego",1000115962,Left,EKU_COL,Undefined,1,Top,2,3,1,Undefined,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,NA,89.03102,-2.953743,-4.948337,2163.394072,231.393761,01:45:00,6.03979,2.14785,5.36801,-22.10005,14.74741,16.71233,1.41568,-1.1109,80.0952,-7.087149,-1.991422,0.436893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.91067,8.74583,-1.7148,50,5.75836,10.33952,-128.3767,-7.39817,-16.27964,30.46835,-17.80787,SAL_JAG,EKU_COL,USouthAlabama,D1,SBELT,20250216-USouthAlabama-2,136953c0-ecaa-11ef-bf4e-7717ce6d2cf5,86.27382,NA,NA,8.93581,NA,NA,NA,NA,NA,NA,61b302cd-b132-418f-a9c4-9e686b004a64,2025-02-16,21:07:47,2025-02-16T21:07:47Z,2025-02-16T21:07:47Z,NA,v3,471440,471288,16 February 2025 16:00-ekentucky@salabama,"Young, Michael",1000357180,Right,SAL_JAG,d87262c9-b550-4abe-8824-4d3ce777c1f6,55.12938,-129.58836,15.23418,6.03849,-6.68998,-8.90393,-2.13886,10.98693,-8.13982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
8,2025-02-16,15:08:21,4,1,"Smith, Tyler",10031618,Right,SAL_JAG,"Shaffer, Silas",1000068569,Right,EKU_COL,Undefined,1,Top,2,0,0,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,85.38696,-0.629291,-3.769221,2329.621441,197.921329,12:30:00,6.06173,2.30457,5.7727,-33.09671,5.54296,1.3985,2.71677,-1.0916,78.25429,-6.727814,-3.519534,0.447392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.76618,3.38721,-1.99339,50,5.98969,8.09577,-123.76196,-2.48815,-2.73776,24.83612,-26.92359,SAL_JAG,EKU_COL,USouthAlabama,D1,SBELT,20250216-USouthAlabama-2,27403710-ecaa-11ef-bf4e-7717ce6d2cf5,84.24931,NA,NA,7.13267,NA,NA,NA,NA,NA,NA,61b302cd-b132-418f-a9c4-9e686b004a64,2025-02-16,21:08:21,2025-02-16T21:08:21Z,2025-02-16T21:08:21Z,NA,v3,471440,471288,16 February 2025 16:00-ekentucky@salabama,"Young, Michael",1000357180,Right,SAL_JAG,751605f8-135d-4b31-82ea-3a6973bae90c,54.72733,-124.70701,12.41806,6.06488,-1.46365,-13.4618,-2.30343,8.19994,-1.36888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
9,2025-02-16,15:08:40,4,2,"Smith, Tyler",10031618,Right,SAL_JAG,"Shaffer, Silas",1000068569,Right,EKU_COL,Undefined,1,Top,2,1,0,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,88.30408,-2.574236,-4.359426,2271.618275,225.448351,01:30:00,5.99088,2.27904,5.49277,-24.40852,11.9067,10.98875,1.54006,-0.89131,81.46693,-7.067502,-2.40868,0.433726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.64477,6.99851,-1.90428,50,5.74824,9.26777,-127.84959,-6.619,-11.09641,24.15264,-20.48696,SAL_JAG,EKU_COL,USouthAlabama,D1,SBELT,20250216-USouthAlabama-2,32dc2b60-ecaa-11ef-bf4e-7717ce6d2cf5,86.90376,NA,NA,6.83716,NA,NA,NA,NA,NA,NA,61b302cd-b132-418f-a9c4-9e686b004a64,2025-02-16,21:08:40,2025-02-16T21:08:40Z,2025-02-16T21:08:40Z,NA,v3,471440,471288,16 February 2025 16:00-ekentucky@salabama,"Young, Michael",1000357180,Right,SAL_JAG,d917dc44-d51d-40d0-a00f-4b4814dd824f,55.00869,-128.79233,12.07632,5.99098,-5.81934,-10.24348,-2.27448,9.70089,-5.5482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
10,2025-02-16,15:09:00,4,3,"Smith, Tyler",10031618,Right,SAL_JAG,"Shaffer, Silas",1000068569,Right,EKU_COL,Undefined,1,Top,2,1,1,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,84.49306,-1.587872,-3.84719,2249.451373,214.405972,01:15:00,6.02626,2.37965,5.63321,-35.09955,5.08776,2.50894,1.61603,-1.00624,76.69368,-8.043893,-3.40009,0.456264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.47728,3.53547,-2.05337,50,5.86873,8.11275,-122.22025,-4.6075,-3.699,26.97809,-26.895,SAL_JAG,EKU_COL,USouthAlabama,D1,SBELT,20250216-USouthAlabama-2,3e727a60-ecaa-11ef-bf4e-7717ce6d2cf5,82.6111,NA,NA,7.79937,NA,NA,NA,NA,NA,NA,61b302cd-b132-418f-a9c4-9e686b004a64,2025-02-16,21:09:00,2025-02-16T21:09:00Z,2025-02-16T21:09:00Z,NA,v3,471440,471288,16 February 2025 16:00-ekentucky@salabama,"Young, Michael",1000357180,Right,SAL_JAG,33baeb78-f7d8-440b-870f-3134d7cc4950,54.86447,-123.28932,13.48905,6.0302,-3.54172,-13.4475,-2.37776,8.25933,-1.8495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
