PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-10-30,13:10:48,NA,NA,"Buchanan, Seth",811745,Right,VIR_KEY,"Buchanan, Seth",811745,Right,VIR_KEY,Undefined,1,Top,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,NA,77.54029,2.756596,1.354136,1978.05809,107.912442,09:30:00,5.07722,2.15702,5.46844,-39.76168,8.56583,-20.84848,4.34629,1.68719,69.29815,-4.639784,-2.354576,0.500344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.71166,3.96764,-2.26256,50,5.29372,-1.7812,-112.14055,4.12696,13.34949,24.30954,-27.22937,VIR_KEY,VIR_KEY,GrayMinorStadium,TeamExclusive,Team,20251030-GrayMinorStadium-Private-1,616ca950-b5b3-11f0-8e23-19fea6d2d00a,75.33307,NA,NA,8.24213,NA,NA,NA,NA,NA,NA,f77b78c0-2694-48db-8b7a-cd1005a0dbf5,2025-10-30,17:10:48,2025-10-30T17:10:48Z,2025-10-30T17:10:48Z,NA,v3,471480,471480,NA,NA,NA,Undefined,VIR_KEY,21b79ab1-0cf6-4681-a41a-d5799f2382db,55.02411,-113.22443,12.15477,5.08265,5.34102,-13.61469,-2.16987,-2.3764,6.67474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
2,2025-10-30,13:11:04,NA,NA,"Buchanan, Seth",811745,Right,VIR_KEY,"Buchanan, Seth",811745,Right,VIR_KEY,Undefined,1,Top,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,NA,75.02599,3.325221,-1.91781,2752.984008,124.273854,10:15:00,5.10157,1.95767,5.55487,-35.69423,17.40131,-21.998,5.23926,-1.6681,65.28165,-3.472894,-5.825276,0.524446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.85725,8.00768,-1.77913,50,5.36732,4.53977,-107.98314,5.28731,11.06532,27.40955,-23.18495,VIR_KEY,VIR_KEY,GrayMinorStadium,TeamExclusive,Team,20251030-GrayMinorStadium-Private-1,6b57e060-b5b3-11f0-8e23-19fea6d2d00a,71.87102,NA,NA,9.74434,NA,NA,NA,NA,NA,NA,f77b78c0-2694-48db-8b7a-cd1005a0dbf5,2025-10-30,17:11:04,2025-10-30T17:11:04Z,2025-10-30T17:11:04Z,NA,v3,471480,471480,NA,NA,NA,Undefined,VIR_KEY,308244f9-91cc-4ca7-ae68-ad4a3b6ba71d,54.92664,-109.22652,13.70478,5.10362,6.33905,-11.59247,-1.97369,4.03781,5.53266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
3,2025-10-30,13:11:33,NA,NA,"Buchanan, Seth",811745,Right,VIR_KEY,"Buchanan, Seth",811745,Right,VIR_KEY,Undefined,1,Top,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,NA,74.10544,3.427213,0.769558,2671.390527,105.385576,09:30:00,4.93879,1.90543,6.86169,-42.36443,8.1976,-22.54253,4.53654,0.72843,65.83798,-4.674604,-3.345916,0.51178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.86501,3.78288,-1.95026,50,5.14346,-0.65615,-107.32093,5.4011,13.41761,23.82936,-27.89615,VIR_KEY,VIR_KEY,GrayMinorStadium,TeamExclusive,Team,20251030-GrayMinorStadium-Private-1,7cc4a180-b5b3-11f0-8e23-19fea6d2d00a,73.64965,NA,NA,8.26746,NA,NA,NA,NA,NA,NA,f77b78c0-2694-48db-8b7a-cd1005a0dbf5,2025-10-30,17:11:33,2025-10-30T17:11:33Z,2025-10-30T17:11:33Z,NA,v3,471480,471480,NA,NA,NA,Undefined,VIR_KEY,9be33042-6b7a-4fcb-8cb0-0b01e6dee2a1,53.62936,-108.12378,11.91468,4.94565,6.34097,-13.94807,-1.92053,-1.10822,6.7088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
4,2025-10-30,13:11:40,NA,NA,"Buchanan, Seth",811745,Right,VIR_KEY,"Buchanan, Seth",811745,Right,VIR_KEY,Undefined,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,0,0,NA,73.15976,3.276372,0.817412,2449.472892,105.445751,09:30:00,4.93278,1.91382,6.77848,-43.37766,8.89087,-24.45505,4.3129,0.62225,64.7602,-5.02139,-3.640255,0.520345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.81497,4.18299,-1.96206,50,5.13157,-0.65365,-105.9033,5.01205,14.04551,23.96475,-27.58938,VIR_KEY,VIR_KEY,GrayMinorStadium,TeamExclusive,Team,20251030-GrayMinorStadium-Private-1,806dac50-b5b3-11f0-8e23-19fea6d2d00a,72.43736,NA,NA,8.39956,NA,NA,NA,NA,NA,NA,f77b78c0-2694-48db-8b7a-cd1005a0dbf5,2025-10-30,17:11:40,2025-10-30T17:11:40Z,2025-10-30T17:11:40Z,NA,v3,471480,471480,NA,NA,NA,Undefined,VIR_KEY,13291d52-158a-43f7-9766-4c851531c7ba,53.71168,-106.7399,11.98238,4.93978,5.97519,-13.79469,-1.93069,-1.14398,7.02275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
5,2025-10-30,13:11:46,NA,NA,"Buchanan, Seth",811745,Right,VIR_KEY,"Buchanan, Seth",811745,Right,VIR_KEY,Undefined,1,Top,0,0,0,Undefined,Curveball,Undefined,Undefined,Undefined,Undefined,0,0,NA,71.38785,1.30652,0.801844,2345.145122,124.686808,10:15:00,4.9056,1.91438,6.81055,-37.32738,17.11151,-21.58604,2.98744,0.84724,63.64927,-5.880833,-3.139015,0.531038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.49225,9.20583,-1.96085,50,4.97637,-0.74578,-103.52335,1.55959,12.0904,22.20095,-22.48906,VIR_KEY,VIR_KEY,GrayMinorStadium,TeamExclusive,Team,20251030-GrayMinorStadium-Private-1,84844600-b5b3-11f0-8e23-19fea6d2d00a,70.97874,NA,NA,7.73858,NA,NA,NA,NA,NA,NA,f77b78c0-2694-48db-8b7a-cd1005a0dbf5,2025-10-30,17:11:46,2025-10-30T17:11:46Z,2025-10-30T17:11:46Z,NA,v3,471480,471480,NA,NA,NA,Undefined,VIR_KEY,796cb886-e66b-498e-aba7-81d7ca29fb99,53.68085,-104.30973,11.10048,4.90702,2.35617,-11.24453,-1.92685,-1.17404,6.0452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
6,2025-10-30,13:11:52,NA,NA,"Buchanan, Seth",811745,Right,VIR_KEY,"Buchanan, Seth",811745,Right,VIR_KEY,Undefined,1,Top,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,NA,74.00965,1.281608,0.210462,2735.445867,119.588529,10:00:00,4.92492,1.91623,6.83205,-34.91789,15.65241,-24.0606,3.18422,0.10314,66.03349,-5.440533,-4.18287,0.511822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.55713,8.40532,-1.92415,50,4.99464,0.41744,-107.36395,1.62564,14.21186,23.84644,-22.66113,VIR_KEY,VIR_KEY,GrayMinorStadium,TeamExclusive,Team,20251030-GrayMinorStadium-Private-1,87fc2eb0-b5b3-11f0-8e23-19fea6d2d00a,73.6436,NA,NA,7.97616,NA,NA,NA,NA,NA,NA,f77b78c0-2694-48db-8b7a-cd1005a0dbf5,2025-10-30,17:11:52,2025-10-30T17:11:52Z,2025-10-30T17:11:52Z,NA,v3,471480,471480,NA,NA,NA,Undefined,VIR_KEY,36b53e05-0a5e-40db-b3a2-8130fed78299,53.66015,-108.17385,11.92322,4.92636,2.39528,-11.33056,-1.93013,-0.06524,7.10593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
7,2025-10-30,13:12:05,NA,NA,"Buchanan, Seth",811745,Right,VIR_KEY,"Buchanan, Seth",811745,Right,VIR_KEY,Undefined,1,Top,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,NA,74.28297,0.438162,0.749362,2781.71553,111.024292,09:45:00,4.89319,1.93048,6.75915,-39.62293,10.30367,-21.95812,1.99151,0.7851,66.93741,-7.087152,-3.259495,0.508554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.70926,5.88776,-1.97329,50,4.90743,-0.68363,-107.86995,-0.13406,13.48321,22.73616,-25.39431,VIR_KEY,VIR_KEY,GrayMinorStadium,TeamExclusive,Team,20251030-GrayMinorStadium-Private-1,8f726e20-b5b3-11f0-8e23-19fea6d2d00a,74.11684,NA,NA,7.34556,NA,NA,NA,NA,NA,NA,f77b78c0-2694-48db-8b7a-cd1005a0dbf5,2025-10-30,17:12:05,2025-10-30T17:12:05Z,2025-10-30T17:12:05Z,NA,v3,471480,471480,NA,NA,NA,Undefined,VIR_KEY,9da04ac7-cc8a-4d74-a93e-62a3c0c3f797,53.7361,-108.65457,11.36808,4.89694,0.74229,-12.69715,-1.94167,-1.14893,6.7416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
8,2025-10-30,13:12:17,NA,NA,"Buchanan, Seth",811745,Right,VIR_KEY,"Buchanan, Seth",811745,Right,VIR_KEY,Undefined,1,Top,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,NA,77.30957,0.521466,-0.89625,3086.636461,99.078592,09:15:00,4.91142,1.95258,6.8594,-39.85856,6.495,-29.34013,2.06531,-1.30952,69.25133,-7.045062,-6.255444,0.490019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9865,3.8511,-1.88844,50,4.93142,2.76584,-112.23251,0.01321,18.47381,26.65647,-27.42682,VIR_KEY,VIR_KEY,GrayMinorStadium,TeamExclusive,Team,20251030-GrayMinorStadium-Private-1,96cf5930-b5b3-11f0-8e23-19fea6d2d00a,76.92036,NA,NA,8.05824,NA,NA,NA,NA,NA,NA,f77b78c0-2694-48db-8b7a-cd1005a0dbf5,2025-10-30,17:12:17,2025-10-30T17:12:17Z,2025-10-30T17:12:17Z,NA,v3,471480,471480,NA,NA,NA,Undefined,VIR_KEY,617eaa78-2c8e-4ef1-89a5-b395350bc7dd,53.63643,-113.0929,13.32823,4.9167,0.89847,-13.71341,-1.96809,2.16956,9.2369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
9,2025-10-30,13:12:23,NA,NA,"Buchanan, Seth",811745,Right,VIR_KEY,"Buchanan, Seth",811745,Right,VIR_KEY,Undefined,1,Top,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,NA,74.60068,-0.283565,-0.544769,2995.043511,105.922753,09:30:00,4.91179,1.94876,6.72691,-40.07809,9.4152,-26.71057,1.31279,-0.775,67.58817,-7.848484,-5.416294,0.506343,82.10316,-10.45522,174.593234,NA,NA,NA,NA,6.7745,1.71841,165.948773,0.053508,13.81241,5.63788,-1.90457,50,4.87814,1.9026,-108.38534,-1.52071,16.06548,22.86672,-25.61654,VIR_KEY,VIR_KEY,GrayMinorStadium,TeamExclusive,Team,20251030-GrayMinorStadium-Private-1,9a51f040-b5b3-11f0-8e23-19fea6d2d00a,74.44057,1.17053,NA,7.01251,NA,NA,NA,-0.25673,1.17053,1.04707,f77b78c0-2694-48db-8b7a-cd1005a0dbf5,2025-10-30,17:12:23,2025-10-30T17:12:23Z,2025-10-30T17:12:23Z,GroundBall,v3,471480,471480,NA,NA,NA,Undefined,VIR_KEY,8c5424cf-9bcb-4c9c-873f-79b990e7bd7e,53.77063,-109.17796,11.43336,4.91547,-0.63278,-12.80827,-1.96087,1.34573,8.03274,NA,-0.2556,-118.02181,NA,NA,NA,NA,NA,NA,NA,1.17074,-21.87598,NA,NA,NA,NA,NA,NA,NA,1.04697,11.17041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Low,Low,NA,NA,NA
10,2025-10-30,13:12:28,NA,NA,"Buchanan, Seth",811745,Right,VIR_KEY,"Buchanan, Seth",811745,Right,VIR_KEY,Undefined,1,Top,0,0,0,Undefined,Slider,Undefined,Undefined,Undefined,Undefined,0,0,NA,73.51782,1.107662,0.02349,2716.354413,99.470183,09:15:00,4.89867,1.95801,6.91554,-45.23597,6.04926,-23.81383,2.13779,-0.00509,65.58111,-7.504209,-4.335971,0.515427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.47906,3.46977,-1.95395,50,4.95371,0.73178,-106.68352,0.978,13.86616,24.47837,-28.31863,VIR_KEY,VIR_KEY,GrayMinorStadium,TeamExclusive,Team,20251030-GrayMinorStadium-Private-1,9d3f2520-b5b3-11f0-8e23-19fea6d2d00a,73.12851,NA,NA,7.9367,NA,NA,NA,NA,NA,NA,f77b78c0-2694-48db-8b7a-cd1005a0dbf5,2025-10-30,17:12:28,2025-10-30T17:12:28Z,2025-10-30T17:12:28Z,NA,v3,471480,471480,NA,NA,NA,Undefined,VIR_KEY,308526a5-b027-4c86-8e9e-67526c4b739d,53.57879,-107.50153,12.23919,4.90522,1.92434,-14.15931,-1.97066,0.26841,6.93308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
