PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2024-02-23,14:30:52,1,1,"Foltz, Michael",1000090021,Left,GEO_COL,"Smith, Matt",1000119544,Left,BRY_BUL,Undefined,1,Top,0,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,75.34624,-0.088183,-0.180085,2253.266397,279.224594,03:15:00,5.16619,-2.25713,6.27907,-50.92282,-1.28567,19.60355,0.84134,-0.78949,67.97785,-9.554492,3.373429,0.507078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.2504,-0.0911,2.26137,50,5.13569,-0.33165,-109.35102,-1.61557,-12.06167,24.3461,-32.28126,GEO_COL,BRY_BUL,TuckerFieldatBarcroftPark,D1,A10,20240223-TuckerFieldatBarcroftPark-1,0ec0ec90-d282-11ee-8b3f-258c4de2cf68,74.33261,NA,NA,7.36839,NA,NA,NA,NA,NA,NA,1a566dc5-d633-4a1d-80a1-e1973dedb058,2024-02-23,19:30:52,2024-02-23T19:30:52Z,2024-02-23T19:30:52Z,NA,v3,471301,471248,NA,"Nicholson, Tim",1000016397,Right,GEO_COL,2eb6020a-c947-4ce7-8c77-7693a8b7f526,54.21887,-110.28632,12.17305,5.17394,-0.37543,-16.14063,2.26521,0.13171,-6.03084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
2,2024-02-23,14:31:03,1,2,"Foltz, Michael",1000090021,Left,GEO_COL,"Smith, Matt",1000119544,Left,BRY_BUL,Undefined,1,Top,0,1,0,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,NA,88.0035,-1.378599,3.488881,2105.79863,132.411543,10:30:00,5.65605,-1.80504,6.71188,-20.90785,14.29733,-14.3615,2.65088,0.19153,80.06923,-5.380467,0.876221,0.427046,66.92214,78.114664,-82.084019,NA,NA,NA,NA,NA,21.9086,NA,NA,8.63264,8.31252,1.5788,50,5.55616,-7.25661,-127.73323,-3.62511,14.17467,27.82106,-18.52503,GEO_COL,BRY_BUL,TuckerFieldatBarcroftPark,D1,A10,20240223-TuckerFieldatBarcroftPark-1,153c0320-d282-11ee-8b3f-258c4de2cf68,88.26314,93.80101,NA,7.93427,NA,NA,NA,NA,NA,NA,1a566dc5-d633-4a1d-80a1-e1973dedb058,2024-02-23,19:31:03,2024-02-23T19:31:03Z,2024-02-23T19:31:03Z,NA,v3,471301,471248,NA,"Nicholson, Tim",1000016397,Right,GEO_COL,342aec35-439e-4ae8-8641-29e9e0d62749,53.78671,-128.55535,13.91053,5.6552,-3.07769,-9.26251,1.79942,-7.67548,7.08734,NA,2.59317,2.78401,-8.46642,3.40177,-0.93684,0.25042,-0.08208,0.02691,-0.005,31.18961,96.04811,-26.88034,3.19088,-0.55209,0.10314,-0.04437,0.01942,-0.00397,-5.80436,-20.02221,1.30312,-0.98263,0.32723,-0.09129,0.02685,-0.00771,0.00135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Medium,Low,NA,NA,NA
3,2024-02-23,14:31:22,1,3,"Foltz, Michael",1000090021,Left,GEO_COL,"Smith, Matt",1000119544,Left,BRY_BUL,Undefined,1,Top,0,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,88.38516,-1.871102,4.60652,2096.424848,126.270562,10:15:00,5.69615,-1.57594,6.7028,-22.77993,12.07749,-14.92591,2.08088,1.40117,80.8165,-6.193547,1.896828,0.424932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.12819,7.24248,1.27447,50,5.56237,-9.75839,-128.12113,-4.82295,15.16528,26.59234,-20.14164,GEO_COL,BRY_BUL,TuckerFieldatBarcroftPark,D1,A10,20240223-TuckerFieldatBarcroftPark-1,20731b20-d282-11ee-8b3f-258c4de2cf68,88.70238,NA,NA,7.56866,NA,NA,NA,NA,NA,NA,1a566dc5-d633-4a1d-80a1-e1973dedb058,2024-02-23,19:31:22,2024-02-23T19:31:22Z,2024-02-23T19:31:22Z,NA,v3,471301,471248,NA,"Nicholson, Tim",1000016397,Right,GEO_COL,b0fd4411-4f25-45a0-8742-e3c0a68c97c1,53.79546,-128.9065,13.29617,5.69602,-4.22809,-10.07082,1.56928,-10.20627,7.58264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
4,2024-02-23,14:31:35,1,4,"Foltz, Michael",1000090021,Left,GEO_COL,"Smith, Matt",1000119544,Left,BRY_BUL,Undefined,1,Top,0,2,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,NA,89.89537,-1.962937,2.627919,2224.375843,143.280289,10:45:00,5.77151,-1.67387,6.61539,-19.02792,14.66237,-10.13225,2.3855,-0.10976,82.20255,-5.595142,0.786041,0.417757,82.78148,59.701468,-15.338113,NA,NA,NA,NA,NA,68.40202,NA,NA,6.10083,8.60847,1.49922,50,5.62996,-5.61008,-130.57168,-4.99249,10.51598,27.89172,-17.33563,GEO_COL,BRY_BUL,TuckerFieldatBarcroftPark,D1,A10,20240223-TuckerFieldatBarcroftPark-1,28913350-d282-11ee-8b3f-258c4de2cf68,90.22574,125.55725,NA,7.69281,NA,NA,NA,1.51436,2.93052,0.0961,1a566dc5-d633-4a1d-80a1-e1973dedb058,2024-02-23,19:31:35,2024-02-23T19:31:35Z,2024-02-23T19:31:35Z,NA,v3,471301,471248,NA,"Nicholson, Tim",1000016397,Right,GEO_COL,411942ce-b7e0-42d4-b03c-3571757b1280,53.88367,-131.39866,13.94586,5.77037,-4.4785,-8.66782,1.67018,-5.92188,5.25799,169.772605,1.51436,59.07165,-22.71427,7.2505,-1.86647,0.43112,-0.08064,0.00909,-3.2e-4,2.93052,104.82875,-22.57053,1.41113,0.12919,-0.13849,0.04917,-0.01104,0.00123,0.0961,-16.20241,0.12689,0.01281,-0.01411,0.00572,-0.00172,3.6e-4,-4e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Low,NA,NA,NA
5,2024-02-23,14:32:05,2,1,"Foltz, Michael",1000090021,Left,GEO_COL,"Noriega, Gavin",1000156051,Right,BRY_BUL,Undefined,1,Top,1,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,87.34103,-1.053232,2.53578,2101.957317,134.283495,10:30:00,5.69091,-1.75764,6.79625,-20.68509,14.86143,-14.03178,3.00483,-0.61106,79.51302,-5.024479,-0.024174,0.429111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.11485,8.52461,1.59748,50,5.61454,-5.09353,-126.88804,-2.85272,13.16059,27.23663,-18.34895,GEO_COL,BRY_BUL,TuckerFieldatBarcroftPark,D1,A10,20240223-TuckerFieldatBarcroftPark-1,3a6e4270-d282-11ee-8b3f-258c4de2cf68,87.8384,NA,NA,7.82801,NA,NA,NA,NA,NA,NA,1a566dc5-d633-4a1d-80a1-e1973dedb058,2024-02-23,19:32:05,2024-02-23T19:32:05Z,2024-02-23T19:32:05Z,NA,v3,471301,471248,NA,"Nicholson, Tim",1000016397,Right,GEO_COL,ebb6546d-7c74-45ca-b621-e735c1aa4c18,53.7006,-127.67991,13.61832,5.68972,-2.31925,-9.17447,1.75114,-5.47616,6.5803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
6,2024-02-23,14:32:19,2,2,"Foltz, Michael",1000090021,Left,GEO_COL,"Noriega, Gavin",1000156051,Right,BRY_BUL,Undefined,1,Top,1,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,NA,76.01767,1.114603,1.672726,2665.980472,296.667985,04:00:00,5.25957,-2.14014,6.14665,-54.78389,-5.89642,15.30745,1.72474,0.68156,68.76187,-9.017619,4.434905,0.503234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.25307,-2.79941,2.00563,50,5.31751,-3.77499,-110.26355,0.49165,-8.71802,23.93291,-35.5389,GEO_COL,BRY_BUL,TuckerFieldatBarcroftPark,D1,A10,20240223-TuckerFieldatBarcroftPark-1,42824880-d282-11ee-8b3f-258c4de2cf68,74.90039,NA,NA,7.2558,NA,NA,NA,NA,NA,NA,1a566dc5-d633-4a1d-80a1-e1973dedb058,2024-02-23,19:32:19,2024-02-23T19:32:19Z,2024-02-23T19:32:19Z,NA,v3,471301,471248,NA,"Nicholson, Tim",1000016397,Right,GEO_COL,44c0501c-46a8-4c0e-aa41-6e1286d7e1ec,54.35085,-111.2039,11.96646,5.27076,1.88802,-17.76945,2.14722,-3.43245,-4.35901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
7,2024-02-23,14:32:37,2,3,"Foltz, Michael",1000090021,Left,GEO_COL,"Noriega, Gavin",1000156051,Right,BRY_BUL,Undefined,1,Top,1,1,1,Fastball,Sinker,InPlay,Undefined,LineDrive,Out,1,0,NA,89.61023,-1.157327,2.646729,2180.45605,127.517608,10:15:00,5.55866,-1.92565,6.66227,-21.06277,12.96087,-15.38418,2.74317,-0.7841,81.40627,-5.182288,-0.152939,0.419819,47.04062,13.346451,-5.464516,2547.287946,NA,NA,NA,79.69508,53.77687,-7.776853,1.263868,8.94634,7.52603,1.75371,50,5.47231,-5.43632,-130.15821,-3.20684,15.21887,29.45128,-19.37129,GEO_COL,BRY_BUL,TuckerFieldatBarcroftPark,D1,A10,20240223-TuckerFieldatBarcroftPark-1,4d2b2a40-d282-11ee-8b3f-258c4de2cf68,89.78269,7.12823,NA,8.20396,NA,NA,NA,1.98976,2.83251,0.77885,1a566dc5-d633-4a1d-80a1-e1973dedb058,2024-02-23,19:32:37,2024-02-23T19:32:37Z,2024-02-23T19:32:37Z,GroundBall,v3,471301,471248,NA,"Nicholson, Tim",1000016397,Right,GEO_COL,9bcc8078-7fde-4e0e-9f94-7d41eb5d8243,53.83665,-131.02346,14.72564,5.55817,-2.63773,-9.68565,1.91999,-5.88343,7.60944,126.272681,1.98976,66.82428,-5.86044,1.15978,-0.19079,-0.04032,0.0731,-0.03881,0.00829,2.83251,15.9263,-15.01472,0.52446,-0.06354,0.08635,-0.07345,0.03949,-0.00869,0.77885,-6.39273,-2.80839,0.67131,-0.15517,-0.00574,0.03162,-0.018,0.00396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA
8,2024-02-23,14:33:04,3,1,"Foltz, Michael",1000090021,Left,GEO_COL,"Hackett, Justin",1000208244,Right,BRY_BUL,Undefined,1,Top,2,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,NA,89.8146,-1.087468,3.131494,2274.452209,147.16199,11:00:00,5.67981,-1.84865,6.72767,-16.41694,17.43753,-10.50642,3.31631,0.1405,81.39127,-4.277065,1.219608,0.418774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.50347,9.88567,1.64552,50,5.60122,-6.7324,-130.37136,-2.86814,11.08997,29.76654,-15.31656,GEO_COL,BRY_BUL,TuckerFieldatBarcroftPark,D1,A10,20240223-TuckerFieldatBarcroftPark-1,5daa3000-d282-11ee-8b3f-258c4de2cf68,90.00669,NA,NA,8.42334,NA,NA,NA,NA,NA,NA,1a566dc5-d633-4a1d-80a1-e1973dedb058,2024-02-23,19:33:04,2024-02-23T19:33:04Z,2024-02-23T19:33:04Z,NA,v3,471301,471248,NA,"Nicholson, Tim",1000016397,Right,GEO_COL,ef20a242-c001-4d81-ba9c-0ed433f84d86,53.76976,-131.22925,14.88327,5.67753,-2.42671,-7.65828,1.84416,-7.05201,5.54499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
9,2024-02-23,14:33:21,3,2,"Foltz, Michael",1000090021,Left,GEO_COL,"Hackett, Justin",1000208244,Right,BRY_BUL,Undefined,1,Top,2,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,NA,84.79961,-2.727865,3.607877,2196.377177,118.838599,10:00:00,5.2376,-2.27723,6.47511,-29.52872,8.68126,-13.51335,0.26501,-0.08585,77.78463,-8.246353,1.15769,0.444897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.12949,5.69587,2.02874,50,5.03208,-7.26038,-122.96311,-6.72726,12.41686,24.92716,-23.47425,GEO_COL,BRY_BUL,TuckerFieldatBarcroftPark,D1,A10,20240223-TuckerFieldatBarcroftPark-1,67a08aa0-d282-11ee-8b3f-258c4de2cf68,84.72168,NA,NA,7.01499,NA,NA,NA,NA,NA,NA,1a566dc5-d633-4a1d-80a1-e1973dedb058,2024-02-23,19:33:21,2024-02-23T19:33:21Z,2024-02-23T19:33:21Z,NA,v3,471301,471248,NA,"Nicholson, Tim",1000016397,Right,GEO_COL,ab2ffb0a-faad-46ac-8a55-d8d1f0eeb3bc,54.02415,-123.7762,12.46358,5.23903,-5.96157,-11.73713,2.27217,-7.6654,6.20843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
10,2024-02-23,14:33:38,3,3,"Foltz, Michael",1000090021,Left,GEO_COL,"Hackett, Justin",1000208244,Right,BRY_BUL,Undefined,1,Top,2,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,89.21257,-0.657795,4.010657,2245.12924,147.36416,11:00:00,5.58847,-1.91676,6.67258,-18.10517,16.6917,-9.85619,3.47642,0.93704,80.00655,-4.176886,2.222114,0.424562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.45032,9.34831,1.65096,50,5.53668,-8.661,-129.20452,-1.92074,10.69976,31.61686,-16.66707,GEO_COL,BRY_BUL,TuckerFieldatBarcroftPark,D1,A10,20240223-TuckerFieldatBarcroftPark-1,71fd2120-d282-11ee-8b3f-258c4de2cf68,88.77952,NA,NA,9.20602,NA,NA,NA,NA,NA,NA,1a566dc5-d633-4a1d-80a1-e1973dedb058,2024-02-23,19:33:38,2024-02-23T19:33:38Z,2024-02-23T19:33:38Z,NA,v3,471301,471248,NA,"Nicholson, Tim",1000016397,Right,GEO_COL,0b0fd98a-7b73-4461-af7e-8c0fe2235e4e,53.82063,-130.13608,15.80843,5.58604,-1.42966,-8.33353,1.9108,-8.97626,5.34988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
