PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-04-12,11:59:32,1,1,"Edwards, Ryder",1000112162,Right,GEO_FOX,"Gonzaga, Brandon",1000304580,Right,LEW_CLA,Undefined,1,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,88.08452,-0.746949,-1.726108,2200.680019,184.905088,12:15:00,5.8819,0.36813,6.66417,-16.22194,19.11686,1.53461,3.84626,-1.08386,79.60119,-3.913156,-1.44686,0.427856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.33976,10.63016,-0.25282,50,5.82465,3.79412,-127.89743,-2.02792,-2.19253,29.3372,-14.77792,GEO_FOX,LEW_CLA,GeorgeFox,D3,Team,20250412-GeorgeFox-1,50b8a540-17d0-11f0-b124-d9b7e4ebfadb,88.09616,NA,NA,8.48333,NA,NA,NA,NA,NA,NA,2b97ebc6-ee7d-4ec0-a213-2fe0be9ea9e4,2025-04-12,18:59:32,2025-04-12T18:59:32Z,2025-04-12T18:59:32Z,NA,v3,gfox,NA,NA,"Coulter, Carson",1000190390,Right,GEO_FOX,2c5f7cc1-8615-4fed-80eb-45225cc5cf05,53.83056,-128.77309,14.6686,5.8786,-1.58682,-7.38896,-0.36705,3.85956,-1.09627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
2,2025-04-12,11:59:50,1,2,"Edwards, Ryder",1000112162,Right,GEO_FOX,"Gonzaga, Brandon",1000304580,Right,LEW_CLA,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,88.78965,-2.790494,-1.161347,2267.854814,201.295969,12:45:00,5.78907,0.53031,6.48961,-13.42052,21.92521,8.02083,2.10633,0.13239,79.6975,-5.445344,0.294374,0.427898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.54398,12.74835,-0.45185,50,5.58678,2.28271,-128.68863,-6.53659,-7.46678,31.71266,-11.22553,GEO_FOX,LEW_CLA,GeorgeFox,D3,Team,20250412-GeorgeFox-1,5b5949a0-17d0-11f0-b124-d9b7e4ebfadb,88.0875,NA,NA,9.09215,NA,NA,NA,NA,NA,NA,2b97ebc6-ee7d-4ec0-a213-2fe0be9ea9e4,2025-04-12,18:59:50,2025-04-12T18:59:50Z,2025-04-12T18:59:50Z,NA,v3,gfox,NA,NA,"Coulter, Carson",1000190390,Right,GEO_FOX,23dc1f33-7805-4095-997e-f779b511f3e6,54.00452,-129.6717,15.85633,5.78402,-6.18861,-5.61277,-0.5262,2.51418,-3.73339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
3,2025-04-12,12:00:09,1,3,"Edwards, Ryder",1000112162,Right,GEO_FOX,"Gonzaga, Brandon",1000304580,Right,LEW_CLA,Undefined,1,Top,0,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,88.9723,-3.176401,-2.428069,2298.324643,195.461422,12:30:00,5.76626,0.5243,6.49527,-13.76481,21.36529,5.54851,1.6978,-1.2435,80.17122,-5.881205,-1.422116,0.42659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.66303,12.54713,-0.35627,50,5.53687,5.23962,-128.86598,-7.44082,-6.06108,30.77736,-11.41272,GEO_FOX,LEW_CLA,GeorgeFox,D3,Team,20250412-GeorgeFox-1,66a2b120-17d0-11f0-b124-d9b7e4ebfadb,88.35745,NA,NA,8.80107,NA,NA,NA,NA,NA,NA,2b97ebc6-ee7d-4ec0-a213-2fe0be9ea9e4,2025-04-12,19:00:09,2025-04-12T19:00:09Z,2025-04-12T19:00:09Z,NA,v3,gfox,NA,NA,"Coulter, Carson",1000190390,Right,GEO_FOX,3f624f8a-4c5e-4dd9-bf63-d652e8439b36,53.99931,-129.81763,15.38868,5.76148,-7.08793,-5.70636,-0.52117,5.42703,-3.03054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
4,2025-04-12,12:00:30,1,4,"Edwards, Ryder",1000112162,Right,GEO_FOX,"Gonzaga, Brandon",1000304580,Right,LEW_CLA,Undefined,1,Top,0,2,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,NA,88.92062,-1.592928,-1.403019,2240.565357,206.026143,12:45:00,5.77982,0.46914,6.55306,-15.17123,20.01678,9.11359,3.05411,-0.05814,79.58454,-4.579433,0.252838,0.426942,83.91267,42.169897,-7.654321,NA,109.7177,88.59191,-7.87182,272.96736,272.8741,0.310519,5.228534,-5.26449,11.43579,-0.37583,50,5.66314,2.80094,-128.9877,-3.92281,-8.66095,32.70677,-13.36032,GEO_FOX,LEW_CLA,GeorgeFox,D3,Team,20250412-GeorgeFox-1,735b11f0-17d0-11f0-b124-d9b7e4ebfadb,88.2847,101.20348,NA,9.33608,NA,NA,NA,1.44622,3.02982,0.07295,2b97ebc6-ee7d-4ec0-a213-2fe0be9ea9e4,2025-04-12,19:00:30,2025-04-12T19:00:30Z,2025-04-12T19:00:30Z,FlyBall,v3,gfox,NA,NA,"Coulter, Carson",1000190390,Right,GEO_FOX,fbddd26a-0ef0-4b8b-a4a2-a010b255e8e2,53.94274,-129.98359,16.35338,5.7764,-3.516,-6.68016,-0.46513,3.06466,-4.33048,194.557448,1.44924,90.34298,-19.91078,4.9795,-0.77198,0.04989,0.00364,-6.7e-4,2e-5,3.03084,82.59326,-19.25918,0.75428,0.16819,-0.12862,0.0362,-0.00483,2.5e-4,0.07203,-12.13109,6.55865,-1.67887,0.26736,-0.01847,-0.00117,2.5e-4,-1e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Medium,NA,NA,NA
5,2025-04-12,12:01:03,2,1,"Edwards, Ryder",1000112162,Right,GEO_FOX,"Sandoval, Joaquin",1000304589,Right,LEW_CLA,Undefined,1,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,89.68317,-4.163799,-1.346881,2335.821219,197.69587,12:30:00,5.82795,0.32647,6.36943,-14.63068,20.07462,5.99843,0.76959,-0.41323,81.08238,-7.000286,-0.260554,0.424003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.55634,12.16847,-0.23182,50,5.5197,2.8123,-129.86275,-9.80468,-5.98515,30.87194,-11.69508,GEO_FOX,LEW_CLA,GeorgeFox,D3,Team,20250412-GeorgeFox-1,87430c40-17d0-11f0-b124-d9b7e4ebfadb,88.89656,NA,NA,8.60079,NA,NA,NA,NA,NA,NA,2b97ebc6-ee7d-4ec0-a213-2fe0be9ea9e4,2025-04-12,19:01:03,2025-04-12T19:01:03Z,2025-04-12T19:01:03Z,NA,v3,gfox,NA,NA,"Coulter, Carson",1000190390,Right,GEO_FOX,ce827764-5e9c-44c7-ae18-7bfe429e4d51,54.12732,-130.84025,15.43597,5.82428,-9.43438,-5.84754,-0.32387,3.00181,-2.99258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
6,2025-04-12,12:01:22,2,2,"Edwards, Ryder",1000112162,Right,GEO_FOX,"Sandoval, Joaquin",1000304589,Right,LEW_CLA,Undefined,1,Top,1,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,NA,87.71371,-1.110747,-2.037425,2291.560073,199.314235,12:45:00,5.79667,0.39972,6.6777,-14.38288,22.00651,7.18118,3.58125,-0.8664,77.62641,-3.995721,-0.730499,0.434169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.48603,12.34607,-0.26562,50,5.71582,4.22956,-127.0582,-2.71573,-7.08863,34.12358,-12.66536,GEO_FOX,LEW_CLA,GeorgeFox,D3,Team,20250412-GeorgeFox-1,925f7050-17d0-11f0-b124-d9b7e4ebfadb,86.8151,NA,NA,10.0873,NA,NA,NA,NA,NA,NA,2b97ebc6-ee7d-4ec0-a213-2fe0be9ea9e4,2025-04-12,19:01:22,2025-04-12T19:01:22Z,2025-04-12T19:01:22Z,NA,v3,gfox,NA,NA,"Coulter, Carson",1000190390,Right,GEO_FOX,329c9ce7-7311-4aca-bf01-397bc3fbafff,53.81302,-128.07815,17.06179,5.79134,-2.33717,-6.33268,-0.39521,4.44144,-3.54431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
7,2025-04-12,12:01:43,2,3,"Edwards, Ryder",1000112162,Right,GEO_FOX,"Sandoval, Joaquin",1000304589,Right,LEW_CLA,Undefined,1,Top,1,2,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,NA,88.45615,-2.708353,-1.502064,2207.298941,202.118331,12:45:00,5.83781,0.42608,6.51662,-15.64485,20.06159,7.58489,2.04624,-0.32043,79.16499,-5.775018,-0.12482,0.430076,99.48689,14.281174,-14.184011,911.661775,106.21469,22.11925,-28.608,269.9403,269.9403,-16.24005,2.616979,-4.4987,11.85619,-0.32446,50,5.64203,3.06353,-128.18921,-6.41807,-7.30094,32.59268,-12.93266,GEO_FOX,LEW_CLA,GeorgeFox,D3,Team,20250412-GeorgeFox-1,9edc27b0-17d0-11f0-b124-d9b7e4ebfadb,87.64144,23.96747,NA,9.29116,NA,NA,NA,1.71375,2.18126,0.26925,2b97ebc6-ee7d-4ec0-a213-2fe0be9ea9e4,2025-04-12,19:01:43,2025-04-12T19:01:43Z,2025-04-12T19:01:43Z,LineDrive,v3,gfox,NA,NA,"Coulter, Carson",1000190390,Right,GEO_FOX,35a6838b-3185-4932-b307-47e03108ba32,53.97896,-129.19692,16.29634,5.83429,-6.01821,-6.46633,-0.42267,3.28927,-3.65047,143.94527,1.71376,137.09365,-23.90753,5.64272,-1.25602,0.2438,-0.04233,0.00552,-3.5e-4,2.18126,35.9942,-15.48797,0.42494,0.11464,-0.05402,0.01497,-0.00208,1.2e-4,0.26925,-34.64962,1.0375,1.21347,-0.5543,0.16098,-0.03373,0.00447,-2.8e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA
8,2025-04-12,12:02:21,3,1,"Edwards, Ryder",1000112162,Right,GEO_FOX,"Aikawa, Michael",1000304590,Right,LEW_CLA,Undefined,1,Top,1,0,0,Cutter,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,84.55106,-0.982182,-1.790745,2221.973831,165.531152,11:30:00,5.78659,0.52821,6.49531,-26.09501,12.52509,-2.88457,2.70988,-1.35652,76.64349,-5.931861,-2.314167,0.447279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93839,7.27056,-0.40169,50,5.70642,3.94645,-122.73324,-2.82307,1.4136,27.1,-21.22147,GEO_FOX,LEW_CLA,GeorgeFox,D3,Team,20250412-GeorgeFox-1,b55ca730-17d0-11f0-b124-d9b7e4ebfadb,84.27062,NA,NA,7.90757,NA,NA,NA,NA,NA,NA,2b97ebc6-ee7d-4ec0-a213-2fe0be9ea9e4,2025-04-12,19:02:21,2025-04-12T19:02:21Z,2025-04-12T19:02:21Z,NA,v3,gfox,NA,NA,"Coulter, Carson",1000190390,Right,GEO_FOX,86379819-ad23-4744-8254-f69d0f40b98d,54.0003,-123.61337,13.55,5.78691,-2.13386,-10.61074,-0.52911,3.90054,0.7068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
9,2025-04-12,12:02:40,3,2,"Edwards, Ryder",1000112162,Right,GEO_FOX,"Aikawa, Michael",1000304590,Right,LEW_CLA,Undefined,1,Top,1,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,88.46967,-2.851061,-1.677328,2243.958151,195.268038,12:30:00,5.75585,0.62407,6.68479,-12.68942,22.64659,5.81477,2.08742,-0.42596,79.43546,-5.382386,-0.618553,0.427839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.59205,13.21977,-0.51397,50,5.55953,3.52507,-128.2348,-6.60438,-5.86339,31.39209,-10.59517,GEO_FOX,LEW_CLA,GeorgeFox,D3,Team,20250412-GeorgeFox-1,c10b1210-17d0-11f0-b124-d9b7e4ebfadb,88.09962,NA,NA,9.03421,NA,NA,NA,NA,NA,NA,2b97ebc6-ee7d-4ec0-a213-2fe0be9ea9e4,2025-04-12,19:02:40,2025-04-12T19:02:40Z,2025-04-12T19:02:40Z,NA,v3,gfox,NA,NA,"Coulter, Carson",1000190390,Right,GEO_FOX,3f70b4c1-15ba-4149-af49-56420394837c,53.80914,-129.16392,15.69605,5.75036,-6.29079,-5.29759,-0.62087,3.69861,-2.9317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
10,2025-04-12,12:03:02,3,3,"Edwards, Ryder",1000112162,Right,GEO_FOX,"Aikawa, Michael",1000304590,Right,LEW_CLA,Undefined,1,Top,1,0,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,NA,89.3904,-2.439895,-1.756418,2251.898692,185.664189,12:15:00,5.91196,0.24956,6.75837,-11.30969,23.16572,2.16878,2.73859,-1.17446,80.26709,-4.720178,-1.361096,0.422597,83.68535,32.379179,56.796006,4787.272492,50.49062,60.78234,97.72764,285.87551,116.18405,74.209303,4.871867,-1.7285,13.40221,-0.13529,50,5.74702,3.89121,-129.64662,-5.69751,-2.884,32.08155,-9.81246,GEO_FOX,LEW_CLA,GeorgeFox,D3,Team,20250412-GeorgeFox-1,cde2e1c0-17d0-11f0-b124-d9b7e4ebfadb,89.19242,73.28993,NA,9.1233,NA,NA,NA,0.33747,2.85288,1.118,2b97ebc6-ee7d-4ec0-a213-2fe0be9ea9e4,2025-04-12,19:03:02,2025-04-12T19:03:02Z,2025-04-12T19:03:02Z,FlyBall,v3,gfox,NA,NA,"Coulter, Carson",1000190390,Right,GEO_FOX,feff3ef8-689b-4bc0-a9b7-ee5a3fb1f406,53.73666,-130.568,16.04077,5.90661,-5.4157,-4.90623,-0.24823,3.97404,-1.442,NA,0.34028,56.69752,-18.07344,4.20282,-0.6304,-0.02272,0.02778,-0.00438,2.4e-4,2.84973,65.79816,-17.40036,1.42524,-0.47529,0.17535,-0.03592,0.00368,-1.5e-4,1.1203,86.67748,-9.99585,0.72421,0.34883,-0.21302,0.05319,-0.00633,3e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Low,NA,NA,NA
