PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-05-15,11:08:33,1,1,"Ciccone, Frank",1000114720,Right,STJ_HAW,"DePino, Anthony",1000121040,Right,RHO_RAM,Undefined,1,Top,0,0,0,Undefined,Sinker,InPlay,Undefined,GroundBall,Single,0,0,NA,91.95227,-1.85888,-2.731925,2243.388357,234.02826,01:45:00,5.79565,1.05024,6.51153,-18.89233,13.60654,17.23694,2.51292,-0.02224,83.59586,-5.466241,0.396216,0.410304,111.81115,3.861573,-27.132813,2860.097583,NA,NA,NA,91.60062,89.85739,-29.510448,0.60123,-9.88465,8.01839,-0.86672,50,5.65751,5.6859,-133.49048,-4.87208,-17.70603,30.69357,-17.811,STJ_HAW,RHO_RAM,JohnWSmithsonField,D1,A10,20250515-JohnWSmithsonField-1,7831d190-319e-11f0-8504-1de5a3a1a1c4,91.86466,3.56628,NA,8.35641,NA,NA,NA,2.17853,2.42936,0.01794,7fd2881d-cb1c-4426-8538-f44f585cd6d2,2025-05-15,15:08:33,2025-05-15T15:08:33Z,2025-05-15T15:08:33Z,GroundBall,v3,471426,471418,NA,"Duda, Aidan",10915287,Right,STJ_HAW,c45a2933-275f-4c9a-b332-95a78bc92193,53.98786,-134.40429,15.34679,5.79467,-4.34181,-8.9055,-1.04385,6.21304,-8.85302,NA,2.22353,144.60179,-26.24688,NA,NA,NA,NA,NA,NA,2.46964,10.13565,-23.79335,NA,NA,NA,NA,NA,NA,0.03911,-75.10153,-0.07098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA
2,2025-05-15,11:09:11,2,1,"Ciccone, Frank",1000114720,Right,STJ_HAW,"Genther, Eric",823759,Left,RHO_RAM,Undefined,1,Top,0,0,0,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,NA,83.35712,-0.173473,-2.131288,1621.705481,241.60311,02:00:00,5.50496,1.84876,6.46526,-31.37573,8.32493,12.87426,2.73088,0.96319,75.64482,-6.086103,0.204588,0.453493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.41028,4.80607,-1.70377,50,5.47889,4.03471,-121.05905,-1.26408,-10.87344,26.10886,-25.12188,STJ_HAW,RHO_RAM,JohnWSmithsonField,D1,A10,20250515-JohnWSmithsonField-1,8f2250f0-319e-11f0-8504-1de5a3a1a1c4,83.11586,NA,NA,7.7123,NA,NA,NA,NA,NA,NA,7fd2881d-cb1c-4426-8538-f44f585cd6d2,2025-05-15,15:09:11,2025-05-15T15:09:11Z,2025-05-15T15:09:11Z,NA,v3,471426,471418,NA,"Duda, Aidan",10915287,Right,STJ_HAW,e561fcb7-7e50-4f57-b699-60411d1ce1bd,54.03295,-121.92574,13.05443,5.50701,-0.43016,-12.56094,-1.84369,4.39566,-5.43672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
3,2025-05-15,11:09:47,2,2,"Ciccone, Frank",1000114720,Right,STJ_HAW,"Genther, Eric",823759,Left,RHO_RAM,Undefined,1,Top,0,1,0,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,NA,84.31217,0.212529,0.386816,1639.495829,246.133828,02:15:00,5.56903,1.71252,6.47893,-31.27265,7.51965,13.99969,3.15813,3.23436,76.48513,-5.679925,2.928193,0.448275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.1498100000000004,4.2867,-1.74508,50,5.57051,-1.35898,-122.49366,-0.45825,-10.73062,26.95439,-25.74044,STJ_HAW,RHO_RAM,JohnWSmithsonField,D1,A10,20250515-JohnWSmithsonField-1,a4322970-319e-11f0-8504-1de5a3a1a1c4,84.08335,NA,NA,7.82704,NA,NA,NA,NA,NA,NA,7fd2881d-cb1c-4426-8538-f44f585cd6d2,2025-05-15,15:09:47,2025-05-15T15:09:47Z,2025-05-15T15:09:47Z,NA,v3,471426,471418,NA,"Duda, Aidan",10915287,Right,STJ_HAW,98d15f77-12cb-44c8-927f-6fc102d95a9e,54.01767,-123.37456,13.4772,5.57174,0.38298,-12.87022,-1.70639,-1.00829,-5.36531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
4,2025-05-15,11:10:07,2,3,"Ciccone, Frank",1000114720,Right,STJ_HAW,"Genther, Eric",823759,Left,RHO_RAM,Undefined,1,Top,0,2,0,Undefined,Slider,InPlay,Undefined,GroundBall,Single,0,0,NA,81.11297,-0.537555,-2.144448,2342.726062,209.594444,01:00:00,5.61166,1.30943,5.8817,-39.9175,2.86977,0.81886,1.78563,-0.61472,74.06575,-7.901991,-1.997443,0.470792,77.15432,-5.339202,36.715139,NA,NA,NA,NA,26.39201,22.25405,33.133681,0.20541,-1.07327,2.00162,-1.13675,50,5.54504,4.37732,-117.72151,-2.37799,-1.49309,24.1523,-29.38947,STJ_HAW,RHO_RAM,JohnWSmithsonField,D1,A10,20250515-JohnWSmithsonField-1,b0b43800-319e-11f0-8504-1de5a3a1a1c4,80.06184,2.16718,NA,7.04723,NA,NA,NA,3.51194,2.16718,0.56252,7fd2881d-cb1c-4426-8538-f44f585cd6d2,2025-05-15,15:10:07,2025-05-15T15:10:07Z,2025-05-15T15:10:07Z,GroundBall,v3,471426,471418,NA,"Duda, Aidan",10915287,Right,STJ_HAW,c2edd6a1-7549-4052-a118-5c5cb6673942,54.61768,-118.66511,12.07615,5.61551,-1.22978,-14.69473,-1.3089,4.43566,-0.74655,180,3.50604,90.4956,NA,NA,NA,NA,NA,NA,NA,2.16786,-10.55051,NA,NA,NA,NA,NA,NA,NA,0.55812,67.49054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA
5,2025-05-15,11:10:50,3,1,"Ciccone, Frank",1000114720,Right,STJ_HAW,"Moroney, Reece",10095269,Right,RHO_RAM,Undefined,1,Top,0,0,0,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,NA,83.766,-0.284415,-1.156761,2456.640454,181.262631,12:00:00,5.57216,1.5215,6.03563,-28.0899,11.38851,0.22429,2.96792,0.46891,76.85886,-5.532701,-1.116391,0.452221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42957,6.3167,-1.43134,50,5.53475,2.44919,-121.72769,-1.46289,-0.64595,23.40422,-22.67548,STJ_HAW,RHO_RAM,JohnWSmithsonField,D1,A10,20250515-JohnWSmithsonField-1,ca588cc0-319e-11f0-8504-1de5a3a1a1c4,83.34954,NA,NA,6.90715,NA,NA,NA,NA,NA,NA,7fd2881d-cb1c-4426-8538-f44f585cd6d2,2025-05-15,15:10:50,2025-05-15T15:10:50Z,2025-05-15T15:10:50Z,NA,v3,471426,471418,NA,"Duda, Aidan",10915287,Right,STJ_HAW,614a83f3-441e-426f-aa44-25ddfec97a16,54.46212,-122.5826,11.70211,5.57306,-0.63459,-11.33774,-1.52123,2.47279,-0.32298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
6,2025-05-15,11:11:10,3,2,"Ciccone, Frank",1000114720,Right,STJ_HAW,"Moroney, Reece",10095269,Right,RHO_RAM,Undefined,1,Top,0,1,0,Undefined,Four-Seam,InPlay,Undefined,GroundBall,FieldersChoice,1,1,NA,91.39933,-1.69717,-2.572541,2204.849995,209.047061,01:00:00,5.86249,1.11098,6.28927,-16.98958,16.04938,8.31863,2.88064,-0.5681,83.38244,-4.942865,-1.070047,0.413699,91.80868,1.615749,-7.866628,2279.293765,NA,NA,NA,56.78069,55.92748,-8.204941,0.437968,-5.06701,9.15473,-0.92541,50,5.72908,5.6225,-132.68385,-4.4144,-9.0105,29.04856,-15.89455,STJ_HAW,RHO_RAM,JohnWSmithsonField,D1,A10,20250515-JohnWSmithsonField-1,d5a74b70-319e-11f0-8504-1de5a3a1a1c4,91.11072,2.99031,NA,8.01689,NA,NA,NA,1.19942,2.84463,0.55494,7fd2881d-cb1c-4426-8538-f44f585cd6d2,2025-05-15,15:11:10,2025-05-15T15:11:10Z,2025-05-15T15:11:10Z,GroundBall,v3,471426,471418,NA,"Duda, Aidan",10915287,Right,STJ_HAW,6f9a7b0c-92ba-4c55-bfcc-4145d20f142e,54.20926,-133.60221,14.52428,5.8607,-3.9119,-7.94728,-1.10766,5.90736,-4.50525,36.350616,1.20674,133.10894,-17.26534,NA,NA,NA,NA,NA,NA,2.85677,3.42555,-22.77494,NA,NA,NA,NA,NA,NA,0.55923,-18.55381,-2.8189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,High,NA,NA,NA
7,2025-05-15,11:12:15,4,1,"Ciccone, Frank",1000114720,Right,STJ_HAW,"Hopko, Jack",1000182865,Left,RHO_RAM,Undefined,1,Top,1,0,0,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,NA,85.79195,0.06739,-0.666656,1737.974146,232.830101,01:45:00,5.6244,1.4939,6.54012,-25.8682,11.2026,13.21489,3.53053,1.98368,78.30776,-4.831311,1.735057,0.438215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.10284,6.22111,-1.4528,50,5.61796,0.95527,-124.75128,-0.57991,-11.1533,25.93624,-22.40532,STJ_HAW,RHO_RAM,JohnWSmithsonField,D1,A10,20250515-JohnWSmithsonField-1,fcbacde0-319e-11f0-8504-1de5a3a1a1c4,86.01354,NA,NA,7.48419,NA,NA,NA,NA,NA,NA,7fd2881d-cb1c-4426-8538-f44f585cd6d2,2025-05-15,15:12:15,2025-05-15T15:12:15Z,2025-05-15T15:12:15Z,NA,v3,471426,471418,NA,"Duda, Aidan",10915287,Right,STJ_HAW,f90fb370-c09d-42e1-b2e8-c881ca2333b5,53.9579,-125.57144,12.96812,5.62509,0.12859,-11.20266,-1.48858,1.30797,-5.57665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
8,2025-05-15,11:12:35,4,2,"Ciccone, Frank",1000114720,Right,STJ_HAW,"Hopko, Jack",1000182865,Left,RHO_RAM,Undefined,1,Top,1,1,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,NA,90.64555,-1.380244,-1.069401,2154.930674,234.697619,01:45:00,5.72305,1.30259,6.24535,-21.48206,12.23115,15.69143,2.65939,1.62377,82.51646,-5.440701,1.767113,0.417899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.42591,7.09075,-1.23029,50,5.60975,1.80563,-131.66489,-3.82844,-14.69433,29.66022,-19.80816,STJ_HAW,RHO_RAM,JohnWSmithsonField,D1,A10,20250515-JohnWSmithsonField-1,088d3b80-319f-11f0-8504-1de5a3a1a1c4,90.19505,NA,NA,8.12909,NA,NA,NA,NA,NA,NA,7fd2881d-cb1c-4426-8538-f44f585cd6d2,2025-05-15,15:12:35,2025-05-15T15:12:35Z,2025-05-15T15:12:35Z,NA,v3,471426,471418,NA,"Duda, Aidan",10915287,Right,STJ_HAW,8895087a-a9a1-4391-8666-c3d28e56d902,54.25248,-132.61939,14.83011,5.7227,-3.19099,-9.90408,-1.296,2.27851,-7.34717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
9,2025-05-15,11:12:57,4,3,"Ciccone, Frank",1000114720,Right,STJ_HAW,"Hopko, Jack",1000182865,Left,RHO_RAM,Undefined,1,Top,1,2,0,Undefined,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,NA,85.53388,-1.283316,-2.504348,1796.029905,234.402762,01:45:00,5.54806,1.37822,6.59978,-24.9943,12.56079,15.71942,2.28821,0.39242,77.56623,-6.037822,0.354185,0.441068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.02993,7.39004,-1.21319,50,5.45004,4.84666,-124.17634,-3.46125,-13.93924,27.50286,-20.76628,STJ_HAW,RHO_RAM,JohnWSmithsonField,D1,A10,20250515-JohnWSmithsonField-1,158600b0-319f-11f0-8504-1de5a3a1a1c4,85.45715,NA,NA,7.96765,NA,NA,NA,NA,NA,NA,7fd2881d-cb1c-4426-8538-f44f585cd6d2,2025-05-15,15:12:57,2025-05-15T15:12:57Z,2025-05-15T15:12:57Z,NA,v3,471426,471418,NA,"Duda, Aidan",10915287,Right,STJ_HAW,84c790bd-28cd-4bbd-9f33-c4e80b4bb483,53.89795,-125.03669,13.75143,5.54816,-2.81164,-10.38314,-1.37162,5.28271,-6.96962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
10,2025-05-15,11:13:20,4,4,"Ciccone, Frank",1000114720,Right,STJ_HAW,"Hopko, Jack",1000182865,Left,RHO_RAM,Undefined,1,Top,1,2,1,Undefined,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,NA,85.11173,-0.441954,-1.66861,1838.683974,231.745392,01:45:00,5.5424,1.3842,6.46394,-24.99509,12.96316,14.82615,3.05337,1.08667,77.36439,-5.187387,1.021483,0.443429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.21587,7.29367,-1.27232,50,5.50006,3.0378,-123.64848,-1.64594,-12.62173,26.42459,-20.96906,STJ_HAW,RHO_RAM,JohnWSmithsonField,D1,A10,20250515-JohnWSmithsonField-1,2379c7b0-319f-11f0-8504-1de5a3a1a1c4,85.00212,NA,NA,7.74734,NA,NA,NA,NA,NA,NA,7fd2881d-cb1c-4426-8538-f44f585cd6d2,2025-05-15,15:13:20,2025-05-15T15:13:20Z,2025-05-15T15:13:20Z,NA,v3,471426,471418,NA,"Duda, Aidan",10915287,Right,STJ_HAW,7296c7a3-7119-49f8-b979-a5f15ea61012,54.03332,-124.50744,13.2123,5.54248,-0.96432,-10.48453,-1.37774,3.44809,-6.31086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA
