PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2025-02-18,15:09:41,"Sipe, Hunter",1000230997,Left,VIR_KEY,NA,NA,Warmup,NA,76.03415,3.183139935,4.461987649,1821.351661,85.69063758,08:45:00,4.06634,-2.54092,4.05923,-53.66334,-1.68683,-20.65477,2.66379,0.03161,69.37373,-6.545374016,0.7103312564,0.5188895957,11.65547,-1.72371,2.06006,50,4.36914,-7.82968,-109.89108,4.19291,14.27889,19.13714,-34.28573,883b0e1d-f3de-4e47-950c-4b16dcd0be58,6cf303c6-c660-4c9f-a4c0-107f59ef05cd,72.64058,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2025-02-18,15:09:54,"Sipe, Hunter",1000230997,Left,VIR_KEY,NA,NA,Warmup,NA,69.87995,2.992439656,2.639477443,NA,NA,NA,3.52763,-2.92966,3.4595,-61.43587,4.27839,-0.71954,1.31882,-0.42535,60.99149,-8.305664992,2.50657244,0.5834467547,1.48044,0.87786,2.60594,50,3.82359,-4.61317,-100.59885,3.17636,1.44354,23.67135,-31.31807,a7629999-3789-4c0d-b78d-592d40110b61,6cf303c6-c660-4c9f-a4c0-107f59ef05cd,64.60305,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2025-02-18,15:10:16,"Sipe, Hunter",1000230997,Left,VIR_KEY,NA,Sinker,Live,NA,77.40225,NA,NA,1709.031799,NA,NA,4.23913,-2.47626,4.07614,NA,NA,NA,1.67282,-1.04542,70.28359,-7.085476304,-0.3797098118,0.5102453341,10.80583,1.62197,2.14012,50,4.34158,-5.5084,-112.08623,0.93899,13.64891,21.6069,-30.12533,8bf0a7fc-28d9-44de-a1bf-8af057893979,6cf303c6-c660-4c9f-a4c0-107f59ef05cd,73.87121,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.7323646,-40.65547151,1296.541418,0.7586408977,09:00:00
4,2025-02-18,15:10:30,"Sipe, Hunter",1000230997,Left,VIR_KEY,NA,Sinker,Live,NA,77.02787,1.201915893,5.202487933,1710.581589,98.67686503,09:15:00,4.18037,-2.62962,4.26775,-47.34763,3.01745,-20.38133,1.38955,0.66295,70.25858,-7.414302516,1.486317574,0.5107826611,11.85087,1.19718,2.08235,50,4.26477,-9.41417,-111.35727,0.66173,14.86206,20.23183,-30.67268,534c6443-ef32-40ce-b1f2-f36a97fe0204,6cf303c6-c660-4c9f-a4c0-107f59ef05cd,73.7935,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.10308278,-39.72610014,1315.622832,0.7691084951,09:15:00
5,2025-02-18,15:10:43,"Sipe, Hunter",1000230997,Left,VIR_KEY,NA,Sinker,Live,NA,76.93274,1.164205384,4.267356531,1722.69554,88.57296133,09:00:00,4.13017,-2.53566,4.14622,-51.47721,-0.59665,-21.02497,0.95994,-0.18847,69.93555,-8.207336621,0.4230166298,0.5133899384,11.96537,-0.65337,2.08299,50,4.20717,-7.54877,-111.284,0.41936,14.89086,21.38687,-32.98717,68a74fc8-4e66-4a15-8b34-5579d83e95f7,6cf303c6-c660-4c9f-a4c0-107f59ef05cd,73.41873,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.1249589,-46.12600186,1193.956794,0.6930747578,09:45:00
6,2025-02-18,15:11:09,"Sipe, Hunter",1000230997,Left,VIR_KEY,NA,Sinker,Live,NA,77.85197,NA,NA,1817.56231,NA,NA,4.18546,-2.61027,4.1332,NA,NA,NA,2.49499,-0.82271,71.05158,-5.988704249,-0.2285827434,0.5052900329,12.13814,1.84881,2.2141,50,4.3734,-6.60993,-112.72335,2.50698,15.63914,20.22769,-29.79199,e93ab44f-45bd-4293-a82b-aa8b5e503bac,6cf303c6-c660-4c9f-a4c0-107f59ef05cd,74.59565,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-34.38936857,1499.885708,0.8252183157,NA
7,2025-02-18,15:11:34,"Sipe, Hunter",1000230997,Left,VIR_KEY,NA,Slider,Live,NA,70.66825,1.20351359,5.194143958,1875.406641,187.4234631,12:15:00,3.74794,-3.0514,3.96555,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.99066,1.38159,2.45688,50,3.82414,-9.25502,-101.63506,0.2117,1.97665,24.49995,-30.80218,4701923a-5e67-4b0f-8ebb-a8a5ee5f95a4,6cf303c6-c660-4c9f-a4c0-107f59ef05cd,NA,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-85.96776368,131.8743229,0.07031772204,NA
8,2025-02-18,15:11:56,"Sipe, Hunter",1000230997,Left,VIR_KEY,NA,Slider,Live,NA,70.27309,1.978161246,0.8932403416,1844.742843,240.2599148,02:00:00,3.68582,-2.87434,3.59108,-60.30726,3.22846,5.73552,0.57711,-1.53119,62.49056,-9.036473082,1.947904203,0.573694083,-2.54269,0.87311,2.75999,50,3.85477,-1.77902,-101.51737,1.44336,-2.56389,21.84139,-31.29365,9f4fff1b-7a51-4d3a-b630-0b79f10d2d3c,6cf303c6-c660-4c9f-a4c0-107f59ef05cd,65.70129,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80.78274597,295.4880422,0.1601784462,NA
9,2025-02-18,15:12:14,"Sipe, Hunter",1000230997,Left,VIR_KEY,NA,Slider,Live,NA,71.0181,3.653863571,3.213796037,1917.941869,249.8902923,02:15:00,3.65826,-2.93702,3.47479,-62.24307,1.225,3.45492,2.02802,0.47332,62.19582,-7.76468567,3.849409955,0.5733885865,-0.41487,-0.88732,2.53848,50,4.03416,-5.85612,-102.16584,4.38181,-0.41917,23.72632,-33.07057,35670fb9-5d3b-4394-9398-91753663e094,6cf303c6-c660-4c9f-a4c0-107f59ef05cd,65.73629,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2025-02-18,15:12:47,"Sipe, Hunter",1000230997,Left,VIR_KEY,NA,Slider,Live,NA,69.38411,2.880948675,0.04842422604,1950.332297,252.0919576,02:30:00,3.67164,-2.77856,3.60538,-60.10573,3.70667,11.61904,1.45473,-1.76342,62.9402,-7.986905613,2.159919722,0.5749419143,-5.78491,0.95919,2.75909,50,3.94803,-0.48468,-100.41395,2.98504,-5.84317,17.88494,-31.2052,404df650-ed6e-4244-819e-14dbf367b35d,6cf303c6-c660-4c9f-a4c0-107f59ef05cd,65.55869,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
