PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2025-03-04,10:50:56,"Vaught, Peyton",1000256886,Right,VIR_KEY,NA,NA,Live,NA,85.42024,0.3954702689,-2.798702476,2102.036714,198.7171553,12:30:00,4.64588,1.01376,4.41367,-23.45684,18.33258,6.23116,3.06895,-1.13953,75.12422,-3.97779744,-1.636495412,0.4652694788,-4.29627,9.32183,-0.72197,50,4.6663,5.80372,-123.52494,-0.03046,-6.40064,32.79527,-18.28627,3ee6c7f2-c557-400e-8213-69d961b10968,2cbb8f1d-2c1d-4148-89ca-24b18727c5fe,81.01206,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.76595,47.17871749,1428.783365,0.6797138012,01:30:00
2,2025-03-04,10:51:16,"Vaught, Peyton",1000256886,Right,VIR_KEY,NA,NA,Live,NA,88.82046,-0.5390709807,-4.214048154,2329.954288,220.8477592,01:15:00,4.682,1.02555,4.68855,-24.14918,12.95999,11.25559,2.15639,-2.0444,80.96334,-4.973753837,-2.146930512,0.4384418291,-6.98771,6.84696,-0.60721,50,4.60603,9.04525,-128.71299,-2.15528,-11.72428,26.67628,-20.68593,c71a37e7-9d0f-4408-b1b9-5b14ab6b7950,2cbb8f1d-2c1d-4148-89ca-24b18727c5fe,85.96908,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.4036442,42.73355898,1711.391642,0.734517261,01:45:00
3,2025-03-04,10:51:39,"Vaught, Peyton",1000256886,Right,VIR_KEY,NA,NA,Live,NA,84.25936,-0.3771124554,-1.155464209,2113.892326,226.6203024,01:30:00,4.49718,1.29521,4.25715,-32.87027,9.30595,9.88539,1.39706,1.01319,76.18834,-6.397768562,0.6631398776,0.4674178186,-5.40971,4.87032,-1.17903,50,4.42372,2.0814,-122.19224,-2.07843,-8.08099,26.77052,-24.89878,f2e66c1e-c32a-455b-afee-6169120a68ed,2cbb8f1d-2c1d-4148-89ca-24b18727c5fe,80.63971,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.3235012,47.95248341,1415.772371,0.6697466817,01:15:00
4,2025-03-04,10:52:14,"Vaught, Peyton",1000256886,Right,VIR_KEY,NA,NA,Live,NA,86.81175,-1.562412673,-2.304008326,2090.698049,201.3258774,12:45:00,4.81955,0.94424,NA,-22.49011,19.89574,7.78125,1.40159,-0.68268,78.24681,-5.559001506,-0.9166788193,0.4685779509,-4.44985,10.05212,-0.63535,50,4.56801,4.67377,-125.42743,-4.50115,-7.01987,27.67098,-16.31632,bd02b9ed-f3e5-4ac1-a301-3a6d6d28532b,2cbb8f1d-2c1d-4148-89ca-24b18727c5fe,NA,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2025-03-04,10:53:14,"Vaught, Peyton",1000256886,Right,VIR_KEY,NA,NA,Live,NA,77.77727,1.635050829,-0.6579223876,2620.939585,90.33487971,09:00:00,4.51328,1.32971,3.46957,-50.85208,0.09401,-22.10623,1.86319,-1.15112,70.72226,-7.518472586,-4.656874574,0.5137204069,10.77991,-0.45709,-1.22211,50,4.65217,2.15946,-112.62743,1.22278,13.70316,22.43362,-32.75508,7c607cf7-0236-4194-890f-7d4218f2654a,2cbb8f1d-2c1d-4148-89ca-24b18727c5fe,73.3715,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.16997255,66.5768089,1041.874147,0.3975193295,07:30:00
6,2025-03-04,10:54:09,"Vaught, Peyton",1000256886,Right,VIR_KEY,NA,NA,Live,NA,77.60499,0.6796350117,-2.857916494,2516.745526,76.09541352,08:30:00,4.04277,1.75131,3.23557,-53.75536,-2.44385,-9.73356,0.22647,-1.84782,71.2955,-8.887267469,-4.601100524,0.5155595293,3.97402,-1.39478,-1.37605,50,4.0594,6.00041,-112.33764,-0.83255,5.0679,20.73995,-33.95276,fd4c0211-5a1b-4852-9bfa-475f3fffc4e1,2cbb8f1d-2c1d-4148-89ca-24b18727c5fe,73.10977,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2025-03-04,10:54:34,"Vaught, Peyton",1000256886,Right,VIR_KEY,NA,NA,Live,NA,87.0103,-1.249419286,-1.814274382,2116.049353,203.7839052,12:45:00,4.4936,0.86328,4.61355,-22.59717,16.04669,7.08596,1.42193,-0.27159,79.42214,-5.393010573,-0.5107099277,0.4474161355,-4.15899,8.62029,-0.68316,50,4.34492,3.72774,-126.32281,-3.62904,-6.71769,25.82657,-18.25036,414ca6d9-8d01-4b79-8d94-5dc45101f2f6,2cbb8f1d-2c1d-4148-89ca-24b18727c5fe,84.2447,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2025-03-04,10:58:28,"Parmer, Evan",1000102591,Right,VIR_KEY,NA,NA,Live,NA,83.56455,-1.688695623,-3.835711602,2114.860191,208.5564902,01:00:00,4.80955,2.45795,3.71681,-18.69194,25.37483,13.83997,1.61592,-0.10083,74.99689,-5.088991888,-1.315792163,0.4777789262,-8.16561,13.26609,-2.01891,50,4.58785,7.53158,-120.7493,-4.32987,-11.88711,26.58281,-12.8619,990e0639-89ae-4548-85db-06885aa24702,2cbb8f1d-2c1d-4148-89ca-24b18727c5fe,78.89096,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.41863397,2017.879095,0.9541430227,NA
9,2025-03-04,10:58:47,"Parmer, Evan",1000102591,Right,VIR_KEY,NA,NA,Live,NA,83.31624,-2.637495326,-4.009669822,2201.673143,211.348494,01:00:00,4.79561,2.34033,3.50714,-22.04778,22.85414,13.93688,0.39186,-0.39395,74.63861,-6.62989586,-1.477284807,0.4822851216,-8.268,12.26202,-1.86684,50,4.4463,7.84858,-120.2027,-6.4639,-11.88555,27.09424,-14.54695,19d35412-0f41-45e0-8974-49b1cbc95824,2cbb8f1d-2c1d-4148-89ca-24b18727c5fe,78.15385,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.42727435,2100.611653,0.9540978689,NA
10,2025-03-04,10:59:03,"Parmer, Evan",1000102591,Right,VIR_KEY,NA,NA,Live,NA,80.55449,-0.08567190696,-3.055139907,1704.063773,259.7633846,02:45:00,4.4895,2.56407,3.83273,-42.57068,4.48856,25.09712,0.85921,1.70662,72.8581,-7.814288327,1.528282661,0.4937349237,-13.60152,2.28677,-2.23595,50,4.43248,5.2467,-116.57938,-1.82919,-18.47212,24.60818,-29.06841,cd70d5f3-a5df-4c97-bda3-7ac1351b1ddd,2cbb8f1d-2c1d-4148-89ca-24b18727c5fe,76.34145,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.75195207,1571.466815,0.9221877959,NA
