PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2025-02-18,15:42:27,"Riley, Owen",1000202599,Right,VIR_KEY,NA,NA,Warmup,NA,86.46528,-1.817233753,-5.185069084,2123.162995,225.5178385,01:30:00,5.7174,3.13549,4.78874,-21.13608,18.85745,19.24832,2.22636,-0.18741,77.0128,-5.750933434,-1.604126102,0.4551622882,-11.83887,10.4692,-2.63325,50,5.51786,10.62446,-124.84439,-4.75082,-18.25486,30.52471,-16.03113,ffa72bbf-0445-46e0-ba53-8729cbf3de3b,6cf303c6-c660-4c9f-a4c0-107f59ef05cd,82.81099,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236.0647574,14.44296148,2056.063436,0.9683964164,01:45:00
2,2025-02-18,15:42:39,"Riley, Owen",1000202599,Right,VIR_KEY,NA,NA,Warmup,NA,87.01219,-1.390186675,-5.386600302,2115.972267,239.5079556,02:00:00,5.64388,3.22523,NA,-28.23744,14.3769,24.48146,1.92144,-0.03153,76.94174,-6.487082694,-0.9641264362,0.46983921830000003,-13.9348,7.54513,-2.54288,50,5.42015,10.68329,-125.10584,-4.33351,-21.47539,31.72873,-20.546,a2de1322-ca78-4d64-8e09-2a61cad6c557,6cf303c6-c660-4c9f-a4c0-107f59ef05cd,NA,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.027080847,2095.240347,0.990202178,NA
3,2025-02-18,15:42:52,"Riley, Owen",1000202599,Right,VIR_KEY,NA,NA,Warmup,NA,83.18226,1.08633844,-3.637009353,2302.329366,272.2051404,03:00:00,5.66127,3.17702,4.34182,-42.84443,-0.30931,6.9084,3.13103,0.27317,76.61476,-6.691592183,-2.3801457,0.4694023261,-4.4525,-0.43641,-2.79233,50,5.73643,7.4018,-120.6257,0.64504,-6.61039,21.78616,-32.82197,37963c2f-23c6-4d82-a8c3-dc588176f7c2,6cf303c6-c660-4c9f-a4c0-107f59ef05cd,80.29879,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.88337591,753.9945809,0.3274920574,NA
4,2025-02-18,15:43:05,"Riley, Owen",1000202599,Right,VIR_KEY,NA,NA,Warmup,NA,82.80718,-1.743756292,-3.972167079,2384.344373,191.3781894,12:30:00,5.59901,3.34471,4.19615,-41.99131,2.68483,0.54862,0.42474,-0.42086,74.18083,-9.424640015,-3.870945828,0.4810710668,-1.719,2.00638,-2.90752,50,5.36514,8.28251,-119.57611,-5.23322,-2.41842,29.13821,-29.35132,60458db3-2781-4512-9d5a-339549855ca0,6cf303c6-c660-4c9f-a4c0-107f59ef05cd,78.35108,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2025-02-18,15:43:23,"Riley, Owen",1000202599,Right,VIR_KEY,NA,NA,Warmup,NA,80.81753,1.3691614,-5.408865866,2040.110072,247.866115,02:15:00,5.24182,3.60554,5.00545,-36.49799,8.53739,21.28843,3.49861,0.25927,72.58865,-5.416958233,-1.452303817,0.4830012987,-12.89429,4.03903,-3.10196,50,5.34517,10.3478,-116.80618,1.58379,-17.56455,24.87993,-26.6721,be835985-4265-4ea3-8469-5724476ddc2e,6cf303c6-c660-4c9f-a4c0-107f59ef05cd,78.03797,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.5288135,28.08537623,1799.881103,0.882247055,02:00:00
6,2025-02-18,15:43:51,"Riley, Owen",1000202599,Right,VIR_KEY,NA,NA,Warmup,NA,81.40863,1.348224917,-3.70030969,2200.057898,153.7208772,11:00:00,5.3196,3.51165,3.80066,-40.29785,5.03384,-2.50692,3.26526,-0.27253,74.94187,-5.894567121,-4.151213871,0.4845876944,0.3066,2.17141,-3.07554,50,5.43192,7.72821,-117.94262,1.16506,0.43526,20.78192,-29.09142,bffb9f78-d70d-43cc-aeca-beb53cd70865,6cf303c6-c660-4c9f-a4c0-107f59ef05cd,77.78249,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2025-02-18,15:44:31,"Riley, Owen",1000202599,Right,VIR_KEY,NA,NA,Warmup,NA,82.76183,-1.180901207,-5.327959846,2449.868267,136.8525019,10:30:00,5.45269,3.59959,4.20164,-43.43527,1.4077,-1.36259,0.69687,-1.6322,74.17403,-9.114721633,-5.578211001,0.4819684474,-1.22527,1.14746,-3.01086,50,5.27942,11.1788,-119.31795,-4.10489,-1.71732,28.89743,-30.56578,e1a883a3-af12-4441-abf1-6c25294b927d,6cf303c6-c660-4c9f-a4c0-107f59ef05cd,78.2052,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2025-02-18,15:45:00,"Riley, Owen",1000202599,Right,VIR_KEY,NA,NA,Warmup,NA,79.19457,0.4662938526,-8.222466205,2333.132285,180.8628462,12:00:00,5.49074,3.41129,4.26312,-43.75608,6.12619,0.09385,2.29519,-4.50255,70.00224,-7.565829297,-8.205320782,0.5083285608,-3.27183,2.96762,-2.51013,50,5.49993,16.38705,-113.42613,-0.60876,-4.10284,27.97392,-28.45269,b793d9ee-d888-4984-bd9d-239ad71cc0a7,6cf303c6-c660-4c9f-a4c0-107f59ef05cd,74.14976,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.57935493,220.4040834,0.0944670325,NA
9,2025-02-18,15:45:13,"Riley, Owen",1000202599,Right,VIR_KEY,NA,NA,Warmup,NA,78.68031,0.6866441566,-13.40701609,2259.484635,NA,NA,5.36092,3.84144,NA,NA,NA,NA,1.64464,-10.05557,69.17548,NA,NA,0.5396362944,-3.16097,1.29788,-1.94297,50,5.38161,26.49004,-110.25893,-0.80265,-3.71522,27.84642,-30.64859,de37e560-7058-486d-988c-95d33111f4fb,6cf303c6-c660-4c9f-a4c0-107f59ef05cd,NA,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2025-02-18,15:45:27,"Riley, Owen",1000202599,Right,VIR_KEY,NA,NA,Warmup,NA,80.08345,0.2029905439,-3.203194343,NA,NA,NA,5.31082,3.48239,3.68221,-46.34606,1.4288,-4.81766,1.64524,-0.01959,72.82235,-8.156247817,-4.076554628,0.4974748168,1.42339,0.6524,-3.09528,50,5.28164,6.67507,-115.88253,-1.41417,1.9155,23.74631,-31.29609,19a7ae33-50b2-4b56-a154-39a37c05c739,6cf303c6-c660-4c9f-a4c0-107f59ef05cd,75.76753,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
