PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2025-09-02,15:20:23,"Riley, Owen",1000202599,Right,VIR_KEY,NA,Fastball,Live,NA,89.92144,-2.417645528,-4.463226708,2245.160165,221.6144084,01:30:00,6.02632,1.80887,6.57361,-16.17429,17.46944,15.53085,2.45477,-0.99548,82.35297,-5.485971652,-1.516097561,0.4174682601,-9.78779,10.30644,-1.50917,50,5.85315,9.74625,-130.56506,-5.99292,-16.94254,26.77747,-14.33373,a815c72b-81c3-4b43-a18f-8d04c4311587,794a825a-bfb0-4758-b079-728cad5bf4d5,90.28816,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.1806214,15.21699294,2166.441911,0.9649386913,01:15:00
2,2025-09-02,15:20:37,"Riley, Owen",1000202599,Right,VIR_KEY,NA,Fastball,Live,NA,90.50028,-1.481922335,-4.385617699,2360.590091,238.0121478,02:00:00,5.98363,1.88419,6.6165,-21.81959,11.44006,18.350460000000002,2.80405,-0.61036,82.56623,-5.633604081,-0.8905687673,0.4150784844,-11.41443,6.75993,-1.59414,50,5.87376,9.55983,-131.46355,-4.03231,-19.93234,28.43588,-20.36959,842ad7bb-f059-4b4f-94a1-09b04d7e709c,794a825a-bfb0-4758-b079-728cad5bf4d5,90.80798,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.2335135,20.86864138,2205.734392,0.9343995811,01:30:00
3,2025-09-02,15:20:53,"Riley, Owen",1000202599,Right,VIR_KEY,NA,Sinker,Live,NA,89.16886,-1.428298498,-4.712162733,2149.697056,250.9665353,02:15:00,5.62471,2.24057,6.57195,-28.10517,6.10374,17.72486,1.9689,-0.61069,81.84859,-6.749688021,-1.348824327,0.4209602125,-11.07139,3.76031,-1.92451,50,5.51439,10.17056,-129.49979,-4.03892,-18.84772,26.41313,-25.77257,06d6fdd5-8760-4b8c-b593-0f761d424e7d,794a825a-bfb0-4758-b079-728cad5bf4d5,89.5392,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.311828,31.41035678,1834.673153,0.8534566057,01:45:00
4,2025-09-02,15:21:07,"Riley, Owen",1000202599,Right,VIR_KEY,NA,Sinker,Live,NA,89.98404,-1.884285231,-4.007436673,2158.110863,242.5258636,02:00:00,5.78214,2.21877,6.3668,-25.14649,8.67694,16.69887,1.94807,-0.08274,82.57896,-6.628139471,-0.8469970862,0.4185817145,-10.24677,5.27112,-1.93718,50,5.634,8.65837,-130.73283,-5.06507,-17.77407,26.97094,-23.03074,647619d6-fb03-4a6b-9e2e-436f954b9422,794a825a-bfb0-4758-b079-728cad5bf4d5,90.04798,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.11927598,1954.009761,0.9054260347,NA
5,2025-09-02,15:21:23,"Riley, Owen",1000202599,Right,VIR_KEY,NA,Fastball,Live,NA,88.84582,-2.371929639,-4.045925817,2183.721769,249.206685,02:15:00,5.89765,2.07248,6.72212,-26.48733,7.71556,20.27078,1.51612,0.05817,81.75841,-7.391135491,-0.1854203294,0.4209231377,-12.34523,4.9233,-1.81347,50,5.73023,8.57626,-129.11178,-6.08805,-20.90936,26.02778,-23.83535,7ebc8f43-13ee-4703-998e-b08c244c2e9c,794a825a-bfb0-4758-b079-728cad5bf4d5,89.54708,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.16870115,2074.846923,0.9501425283,NA
6,2025-09-02,15:21:40,"Riley, Owen",1000202599,Right,VIR_KEY,NA,Cutter,Live,NA,84.25711,0.3867517886,-2.547128289,NA,NA,NA,5.74299,2.10713,6.6283,-36.05466,2.43668,-2.00256,3.09286,-0.39316,76.60415,-6.492455618,-2.930383664,0.446532355,0.32013,1.23298,-1.93412,50,5.75423,5.50693,-122.60898,-0.11963,0.48181,26.79746,-30.31835,c703890b-c68c-4e5d-9d63-bbd434885cb1,794a825a-bfb0-4758-b079-728cad5bf4d5,84.41144,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2025-09-02,15:21:57,"Riley, Owen",1000202599,Right,VIR_KEY,NA,Cutter,Live,NA,86.06934,-1.383054982,-3.489683367,2496.474736,147.8484998,11:00:00,5.75594,2.13806,6.44679,-34.88665,2.4487,-1.56259,1.57555,-1.20195,78.25434,-7.995589731,-3.787661574,0.4397759925,-0.25269,1.7944,-1.89027,50,5.64226,7.66879,-125.04235,-3.99519,-0.3944,28.54908,-29.37331,393588ae-d2f5-42ec-ac9e-bb6dd852bd61,794a825a-bfb0-4758-b079-728cad5bf4d5,85.70827,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2025-09-02,15:22:10,"Riley, Owen",1000202599,Right,VIR_KEY,NA,Cutter,Live,NA,85.15674,0.02729646909,-1.79712691,NA,NA,NA,5.77764,2.23217,6.14103,-37.59088,0.48414,-1.73145,2.6703,0.42681,78.08336,-7.04853952,-2.124529803,0.4441109673,0.43037,0.25585,-2.09455,50,5.76022,3.94022,-123.94698,-1.05371,0.66784,25.34605,-31.77702,dea16013-e640-4edd-8cd8-9fca450e21f4,794a825a-bfb0-4758-b079-728cad5bf4d5,84.87167,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2025-09-02,15:22:27,"Riley, Owen",1000202599,Right,VIR_KEY,NA,Slider,Live,NA,80.94314,0.865648689,0.2140561229,2629.275827,68.39600428,08:15:00,5.64093,2.10762,6.54907,-46.19601,-4.76447,-11.941,2.58502,1.3088,74.44912,-7.888567773,-2.062220779,0.4632729172,6.65979,-2.8793,-2.11721,50,5.68062,-0.13108,-117.93728,0.58449,9.35848,22.90987,-36.22011,0f20ca56-f69c-4828-9acc-b3608969ae12,794a825a-bfb0-4758-b079-728cad5bf4d5,81.3612,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.88508852,62.99530558,1193.858187,0.4540635012,07:15:00
10,2025-09-02,15:22:47,"Riley, Owen",1000202599,Right,VIR_KEY,NA,Slider,Live,NA,82.8828,-0.3445727123,-3.449524949,2598.146528,87.07106554,09:00:00,5.68766,2.16467,6.69733,-40.08935,-0.54388,-9.93316,2.03127,-1.82076,76.15409,-7.938585861,-5.340946308,0.4526054405,4.50444,-0.20057,-1.93153,50,5.64865,7.52124,-120.56127,-1.75148,6.59036,24.73893,-32.4675,5aba4b2f-d02d-4261-81a8-111438663b53,794a825a-bfb0-4758-b079-728cad5bf4d5,83.2788,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2025-09-02,15:23:24,"Riley, Owen",1000202599,Right,VIR_KEY,NA,Cutter,Live,NA,86.39897,-1.658075186,-3.783577591,NA,NA,NA,5.82358,2.17485,6.28494,-37.65688,-0.43758,-1.94036,1.15386,-1.47843,78.91415,-8.748245547,-4.15166366,0.439091987,-0.1107,0.27542,-1.89524,50,5.68311,8.35253,-125.45212,-4.7287,-0.17447,28.0016,-31.73998,5fa83aa9-2164-4c2a-8d09-c49491451c76,794a825a-bfb0-4758-b079-728cad5bf4d5,85.84178,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2025-09-02,15:23:42,"Riley, Owen",1000202599,Right,VIR_KEY,NA,Fastball,Live,NA,90.78703,-0.3307279465,-1.947253823,2253.890762,242.5488981,02:00:00,5.84683,2.07187,6.6264,-23.1402,9.65707,18.64585,3.61552,1.84225,83.12352,-4.732417071,1.608399334,0.4121831547,-10.86905,5.44089,-1.94801,50,5.8148,3.96253,-132.25182,-1.42645,-19.25036,28.20147,-22.5376,9db83989-22b5-4ea6-997d-10b79fe47eb4,794a825a-bfb0-4758-b079-728cad5bf4d5,91.44585,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.4551688,0.04279608941,2253.890134,0.999999721,01:30:00
13,2025-09-02,15:24:02,"Riley, Owen",1000202599,Right,VIR_KEY,NA,ChangeUp,Live,NA,85.37867,-0.3187265629,-4.393243862,2225.035708,247.9820404,02:15:00,5.71173,2.13501,7.25916,-29.66798,6.52799,16.24779,2.95026,-0.49242,78.52399,-6.009844459,-1.272477677,0.4330135747,-10.37162,3.78214,-1.89101,50,5.68473,9.16861,-124.23055,-1.37908,-16.27785,23.89039,-26.23813,d3eb2dd9-4c7b-42a1-b17a-9bb97b8d14cd,794a825a-bfb0-4758-b079-728cad5bf4d5,87.04678,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.6484204,35.95227866,1801.180371,0.8095062768,01:45:00
14,2025-09-02,15:24:17,"Riley, Owen",1000202599,Right,VIR_KEY,NA,ChangeUp,Live,NA,85.48886,-3.29090542,-6.313186045,1870.838488,251.1192636,02:15:00,5.72918,2.02382,7.13127,-31.12566,5.43207,15.75081,0.12996,-2.41113,79.1071,-9.192825677,-3.31238067,0.435172045,-10.51353,3.91778,-1.65637,50,5.52429,13.31917,-123.78935,-7.90465,-16.42362,23.15301,-26.05391,7544a273-b070-40b0-a4dd-72d6e4d7b167,794a825a-bfb0-4758-b079-728cad5bf4d5,86.61503,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.49821463,1611.998583,0.8616449752,NA
15,2025-09-02,15:24:41,"Riley, Owen",1000202599,Right,VIR_KEY,NA,ChangeUp,Live,NA,84.06985,-3.178940138,-4.494358948,1639.354478,270.2371547,03:00:00,5.64851,2.39758,7.30872,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.40125,0.84216,-2.15156,50,5.45986,9.2366,-122.12608,-7.64273,-15.75906,23.33005,-30.89808,df0c7955-be7d-4fe5-bd42-725a8d1d47a9,794a825a-bfb0-4758-b079-728cad5bf4d5,NA,Pitching,25050126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.31456415,1456.567468,0.8885006187,NA
